,binWidth_0_05_ODI_male_P45_nrxn,binWidth_0_05_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_firstorder_10Percentile,0.27929314134552763,0.8096905619537272,-1.5355905155303151,0.005971097068985408,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Id,0.25571631085764857,0.8120731540260314,-1.6670655098562652,0.005774851944888505,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idm,0.25885579931010505,0.8141072900541829,-1.6530702976006089,0.005587374284117501,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEnergy,0.21919109798975234,0.7323667794066704,-1.7403771438129458,0.010280778689302618,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEntropy,0.7612706339752133,0.25826556216864693,1.5595541438889047,0.008049660778492545,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_MaximumProbability,0.22057788347322677,0.7218949933888587,-1.7105008539252453,0.012868223036886905,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumEntropy,0.7658923685980099,0.29818434177143904,1.3609371624875022,0.014006975274599659,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumSquares,0.7618343674094941,0.27112254019250226,1.4905323125027212,0.010431680624961935,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LongRunEmphasis,0.20814695353276647,0.7673946593110872,-1.8823662813775968,0.008327856965419071,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunLengthNonUniformity,0.738385390547839,0.1955016499622678,1.9171932251718584,0.0065804187335141056,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.745581485812431,0.20389556198221062,1.8705356618064888,0.006116598420295878,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceVariance,0.8073052318405791,0.31766153762604143,1.3456238217956675,0.012373255155800799,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunPercentage,0.756526078722424,0.20840456569585902,1.8600029311078166,0.007262054440452676,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunEmphasis,0.7556314528084909,0.21319502321942138,1.8255089939723876,0.0060752237558678555,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_GrayLevelNonUniformity,0.8081334263599294,0.2151238560112539,1.909425987596687,0.004868114570195647,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LargeAreaEmphasis,0.15016694903548422,0.6355936915805379,-2.081537487549192,0.009137902466532073,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZonePercentage,0.7707182320441992,0.24198895027624306,1.6712623471153774,0.005992945709584921,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZoneVariance,0.15026340013671902,0.6357928735662683,-2.081063192955296,0.009135108624101808,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceNonUniformity,0.729371980194067,0.2209345259487022,1.7230358880699752,0.014402256485612788,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.7293719801940663,0.22093452594870167,1.7230358880699774,0.014402256485612748,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelNonUniformity,0.24522603764033457,0.7280082949689838,-1.5698427188562958,0.012177247664958132,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_LargeDependenceEmphasis,0.22012890924815476,0.7725096825709299,-1.8112043907811461,0.00845561332713281,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_SmallDependenceEmphasis,0.7286113542776499,0.2060471638142054,1.8221748719881605,0.007567371939202671,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunVariance,0.20472405509053415,0.7714177486569236,-1.9138317105590672,0.00952359295398935,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceEntropy,0.7872373056920363,0.25600380520698424,1.6206333344811896,0.004509193420620221,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.24861988533585355,0.718523950912205,-1.531094555629664,0.012662642200479347,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Variance,0.7549240639044309,0.28042598907367555,1.4287114739516689,0.014985146157635154,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Contrast,0.7909303486320335,0.26739771759217407,1.564563501669188,0.006291117632693447,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterTendency,0.7457011467647185,0.27318789019441886,1.4487040265370539,0.014158756990875373,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.6814386520858199,0.17239974344675496,1.9828261537818124,0.011418709600177766,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceAverage,0.7569409163746703,0.22012428185689598,1.7818623965441074,0.0045919444082112276,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Energy,0.7548113820818739,0.28027645947268426,1.42926560108904,0.014990361216265171,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.7334911009722505,0.24148588552041472,1.6028405943984745,0.009353229646126223,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_TotalEnergy,0.7548113820818739,0.2802764594726842,1.4292656010890408,0.014990361216265182,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Entropy,0.7574480486983428,0.283459504521303,1.4180042972848113,0.011955545198141121,0.035652751000846916,r_hippocampus,male_P45_nrxn,male_P45_control
