,binWidth_0_05_ODI_male_P45_nrxn,binWidth_0_05_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.3235246110704616,0.8331407062266392,-1.3646847032276253,0.00877571740772258,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.7105801329815238,0.1887855937503513,1.912248676426905,0.009377443953727976,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MaximumProbability,0.19152349827114468,0.7172355886432593,-1.9049256661591574,0.00987484012394692,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumAverage,0.6699388790515998,0.16814506686300454,1.9943230264188307,0.009238617751304305,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumEntropy,0.6189410641330237,0.13377464592308463,2.209997331465598,0.009146939176121905,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.5728517907285129,0.0740201537778111,2.952171892566569,0.007521507933512179,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.625391949151394,0.14016841193909388,2.15759938392576,0.009271060860385198,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.624176259516825,0.13596081605384164,2.1987625592809312,0.00803770869860003,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.17508091580865923,0.7015616105705734,-2.0025479701941964,0.010143987706946002,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.20287042736026056,0.7666804471211822,-1.9180668096153188,0.007061732672032008,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Autocorrelation,0.6319933111797312,0.14213222112345716,2.1526756413732744,0.00955430686564,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointAverage,0.6699388790515987,0.16814506686300373,1.9943230264188354,0.009238617751304396,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Uniformity,0.3087809140959531,0.8238003320807472,-1.4157111261149704,0.007693454809066529,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_TotalEnergy,0.62152049566467,0.13576737378223633,2.19466513970267,0.009238366406758253,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.22828817251212058,0.7786258581401946,-1.7700741410957337,0.006697865257199109,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RootMeanSquared,0.6516459593167089,0.15468425741759803,2.0747619801406487,0.007433376431617091,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.7316961408282102,0.17041878160834284,2.102160308027503,0.0048288630311333685,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Range,0.7284577123024649,0.18259737387624142,1.996179208267513,0.007161784475256502,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_90Percentile,0.6452709461581544,0.15682786592349213,2.040723141274731,0.004797149235537961,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Energy,0.6215204956646702,0.13576737378223633,2.1946651397026704,0.00923836640675825,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.6248230158035317,0.13792818872956025,2.179530262978312,0.009197969598831948,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Entropy,0.6166292763671972,0.11861279582409204,2.3781437327372132,0.010339252767806924,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_InterquartileRange,0.7726562359567217,0.15742333668640623,2.2951772604257585,0.002935004375084344,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Mean,0.6600673517493884,0.16511181408233924,1.9991698895789567,0.009952380437187889,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.6641013055999605,0.15098419997944612,2.1370057508919698,0.008790689334782057,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.3087809140959542,0.8238003320807483,-1.4157111261149673,0.007693454809066566,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Maximum,0.7087444688624727,0.17502134684351356,2.017734677013794,0.006179943975226255,0.03369830531729664,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.17798658575279,0.7053230009970428,-1.9865155733700632,0.010800315312940763,0.033943848126385255,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_GrayLevelNonUniformity,0.3126411000712296,0.7742384616517255,-1.308270529062378,0.012809242866364562,0.03886942662896833,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumSquares,0.593421086741844,0.11870845407591504,2.3216335094938874,0.015157873625705242,0.03945441263582264,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.14744779445059597,0.7192001896377446,-2.2861891587791785,0.013740016860306655,0.03945441263582264,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformity,0.8132509796275933,0.2616427307426045,1.6361024782052682,0.01444247696584096,0.03945441263582264,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.18839421504176865,0.7055584848674029,-1.9050110097945323,0.015243750336567836,0.03945441263582264,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.8132509796275948,0.2616427307426054,1.6361024782052662,0.01444247696584079,0.03945441263582264,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.6056622350956915,0.16609148807596225,1.8665353183458295,0.018536188900503413,0.04383852067994762,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelVariance,0.5900316131525971,0.12350976236886795,2.2561671755635273,0.01896433337065976,0.04383852067994762,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_10Percentile,0.7607740699380469,0.2440723667289884,1.6401591085321663,0.018817769662560768,0.04383852067994762,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_ClusterTendency,0.5868920691640798,0.13880644611690593,2.0800206450435614,0.018448148364958655,0.04383852067994762,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Variance,0.5879190473288674,0.12207569185013915,2.267841564600458,0.019428435301340422,0.04383852067994762,r_hippocampus,male_P45_nrxn,male_P45_control
