,binWidth_0_1_NDI_male_P45_nrxn,binWidth_0_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_10Percentile,0.6048643141489969,0.8504158189608596,-0.49155688640923206,0.25216453884190143,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_InverseVariance,0.6073484290354063,0.868550802152064,-0.5160858235870276,0.24468909879793588,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.6795092228902571,0.8639550276971268,-0.34646308367825634,0.4224635496834851,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.30579099859091063,0.12224801701214583,1.3227348760888757,0.4368110410373809,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.1754241033203044,0.4585261934269595,-1.386157162400729,0.2651710675933699,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MaximumProbability,0.4664889903817683,0.6661337645095187,-0.51396887765771,0.28910426993659816,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.34015235224578066,0.10969905029902609,1.6326300298650103,0.3035378369305172,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.27381361255544584,0.09274193687531458,1.5619004092946005,0.45249064054357213,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.5878254726473209,0.8728120555296248,-0.5702831510707047,0.18741440105799462,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.2697635669588966,0.1015666811769544,1.4092683121947476,0.4921470857391368,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.4925081772573301,0.17765452305098747,1.4710732583725334,0.14714598215616542,0.9414987727183487,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
