,binWidth_0_5_ODI_male_P45_nrxn,binWidth_0_5_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_gldm_GrayLevelVariance,0.6338309648238581,0.1249783580593717,2.342419850560901,0.006760087851141522,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformity,0.8912539636551214,0.35146239036051663,1.3424662714368725,0.0076532084336903665,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumSquares,0.6364888891730616,0.11201415878339897,2.506454227076782,0.004933287297938463,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumEntropy,0.6952817297829434,0.13266906844399334,2.389765631565182,0.002051022357097264,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunPercentage,0.8803963944968631,0.38882504875863094,1.1790320741866371,0.008673393963542239,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.622834900565376,0.11723874174050919,2.4094003985618464,0.007665110417203848,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.7331850628621341,0.16783273848131977,2.127153230077659,0.0022421043435847153,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.1839097475686724,0.7023061089396637,-1.9331020369894314,0.006149939759477209,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_InverseVariance,0.872455775981124,0.38746553163908326,1.1710140281511954,0.008553606063588222,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceEntropy,0.7249056651099597,0.21114298366611023,1.7795729568131846,0.006274279763597979,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.30031186669600196,0.8435601353468908,-1.4900294348896157,0.008146691676840704,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idm,0.11446448811532539,0.6104331272145693,-2.4149331763025343,0.008836269030342347,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Id,0.11691801746034125,0.6108296828285855,-2.3852728993974046,0.008748915561404795,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_DifferenceAverage,0.8891560821461857,0.39010045544422284,1.188591008748748,0.00898681870129527,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Contrast,0.8981643852509846,0.3893384632729874,1.2059546388088507,0.010074570259747768,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_ClusterTendency,0.6169656646869732,0.11623361899591873,2.408162793834854,0.006682164833334261,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.12966669478461249,0.6718698232220959,-2.3733737662863983,0.002622122647228855,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.22736589930653228,0.8224231724833746,-1.8548650214891589,0.0009813476500353262,0.02859878009218721,r_hippocampus,male_P45_nrxn,male_P45_control
