,binWidth_0_5_ODI_male_P45_nrxn,binWidth_0_5_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_Range,0.6675595782095969,0.2923874589408015,1.191015167215539,0.03341519812970018,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Energy,0.5163262789107343,0.1280173771550843,2.011943371484045,0.05697327090467123,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceEmphasis,0.6236689871034324,0.2470241712471946,1.3361283044484589,0.0361502498313718,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Variance,0.5158915294169126,0.12713720618582347,2.020681467664638,0.05683565284884274,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.5354646686740471,0.09762346265662662,2.4554915559722033,0.05597229681045439,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceEntropy,0.6664806671841159,0.2625994407275101,1.3436991835620382,0.031217197791803517,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_TotalEnergy,0.5163262789107343,0.1280173771550845,2.0119433714840427,0.05697327090467133,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Minimum,0.26493572214374495,0.6530098809806469,-1.3014624419120588,0.020676420014581528,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RootMeanSquared,0.5444612910885743,0.14954313612942266,1.864267789217061,0.050088804798662165,0.5570719821790086,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.7973615974722605,0.46024163685486885,0.7928426176265717,0.1341178426151865,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.7308279867691923,0.3138805812032587,1.2193161057490287,0.09105965525737915,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.46331410094092185,0.12889963505179053,1.8457424123265158,0.1279192061280675,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_10Percentile,0.49570195845501475,0.8904329970982323,-0.8450340974203748,0.08451051678872963,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.6525254991322811,0.23670320213222454,1.4629550567959162,0.10544425052796655,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceVariance,0.44801383913424564,0.11759855588937071,1.9296729537948576,0.12918846582682678,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelVariance,0.6915872251014648,0.30968026500830065,1.1591317726466255,0.09624498635267302,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_InterquartileRange,0.6084701059384057,0.26766962870393674,1.1847329332489807,0.11087575912773537,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Entropy,0.6234311631564697,0.23068871233008678,1.434282857841133,0.07862154288095417,0.5901185075068206,r_hippocampus,male_P45_nrxn,male_P45_control
