,binWidth_0_25_NDI_male_P45_nrxn,binWidth_0_25_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.2231698450813262,0.755502928845442,-1.7592952462427547,0.0012781098990893634,0.11119556122077462,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Correlation,0.7643401852927711,0.3285017087413388,1.2183140073229544,0.03492848827216527,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_DifferenceAverage,0.23823077817176852,0.6811717408724917,-1.51565877062941,0.0327124981655205,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Contrast,0.23823077817176852,0.6881028789181073,-1.5302644658616253,0.0322975177543052,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_InverseVariance,0.23823077817176852,0.6751069950825809,-1.5027563535069777,0.033309365143321334,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Id,0.761769221828331,0.3211386384760317,1.2461577426759969,0.03291295464701108,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunEmphasis,0.416756459349255,0.8866623247747697,-1.0891802153275287,0.01097212670794895,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceEmphasis,0.7858143353941145,0.3592735703245779,1.129105678197788,0.030623015911316866,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Skewness,0.151770647360464,0.6593590379414394,-2.1191714650789786,0.014253369125628364,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Idm,0.761769221828331,0.3202144867366087,1.250315421189884,0.03282888957379344,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunPercentage,0.24227528089893724,0.6758426966292745,-1.4800402806229507,0.031741637065599446,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.19901039279672972,0.6901024772377212,-1.7939668380746194,0.005854449765782492,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_GrayLevelNonUniformity,0.24225745763973805,0.6611165144999405,-1.448363475077037,0.0342194679337161,0.23375219074449063,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_ClusterTendency,0.7665975627402233,0.3428666674131648,1.160821755244707,0.037841303367743766,0.23515667092812198,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_ClusterProminence,0.7672088283114036,0.36440444891096035,1.0740787489138872,0.04316275987097189,0.2503440072516369,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.2929277528791072,0.7100531145401974,-1.2773820623869163,0.04928103642380482,0.25220295111006563,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_DependenceNonUniformity,0.2929277528791081,0.7100531145401959,-1.277382062386909,0.049281036423805935,0.25220295111006563,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformity,0.14262929955567039,0.5177432733151676,-1.8599665274506552,0.08336655297007706,0.40293833935537243,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_DependenceEntropy,0.8094759914842875,0.43494981983774605,0.8961393249638376,0.08932570683290197,0.40901771023486694,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunVariance,0.16339698661622926,0.510365442674938,-1.643149268768199,0.12492599477972084,0.5434280772917857,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.7862525213322495,0.4250957969596435,0.8872047436722712,0.13531710359980167,0.5605994291991784,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Kurtosis,0.11382826006943447,0.43897741980905813,-1.9472879529997087,0.1485563786313594,0.5874729518603757,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_JointAverage,0.6456582539006703,0.3809051602712543,0.7613389174854293,0.2710828148762655,0.6558139798863639,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelNonUniformity,0.24999999999999994,0.0,inf,0.29235199244023835,0.6558139798863639,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.140625,0.35,-1.3155018257279294,0.30408370123364237,0.6558139798863639,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.47350394848338695,0.684080719618143,-0.5307901129725071,0.31691404285958047,0.6558139798863639,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.68359375,0.4625,0.5636858410907414,0.21085400473287355,0.6558139798863639,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
