,binWidth_0_25_NDI_male_P45_nrxn,binWidth_0_25_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glcm_Id,0.704014419293352,0.25934422828725945,1.4407367149269101,0.023850642682701925,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_DifferenceAverage,0.288049356375103,0.7447389102310582,-1.3704187015047542,0.022666980227014966,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunEmphasis,0.27150057398254335,0.7592344694965263,-1.4835902446275246,0.027330921283121708,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Contrast,0.21739672384920605,0.6253575383673231,-1.5243510646947023,0.03539026181479944,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_InverseVariance,0.3095606908182549,0.7442931289747279,-1.2656486333461316,0.03328972741106819,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunPercentage,0.30137275607180625,0.7425343189017937,-1.3009087028019521,0.02627889196486435,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.2903207709046749,0.7217321020918904,-1.3138156333604853,0.030593096190095568,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceEmphasis,0.6809104640429635,0.2562483846605684,1.409922194115791,0.03045087107386681,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformity,0.2786572378834111,0.7081547788342736,-1.3455730927489689,0.02705196344229036,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.07241007825485271,0.49252313011601334,-2.7659290636429144,0.034220658048192264,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.723559419653877,0.12121585956022903,2.5775330281044995,0.019863431061417323,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Idm,0.7068507260134824,0.2605169042692218,1.4400285880132084,0.023109140814051684,0.2595285866418626,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Correlation,0.6814613534128569,0.2845677558426968,1.259859641739509,0.056830940794318545,0.266830918456796,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
