,binWidth_1_NDI_male_P45_nrxn,binWidth_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.7331112338151655,0.49010406417434355,0.580944002512293,0.33259326136905804,0.5628501346245597,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_10Percentile,0.6377231630967821,0.8553515770591755,-0.4235872529737465,0.321792096539669,0.5628501346245597,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaEmphasis,0.7816801327997943,0.5285457841394653,0.5645499232977469,0.36334082682507285,0.5813453229201165,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.2103534118928021,0.4000446906739509,-0.9273459599915364,0.36026216023133145,0.5813453229201165,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc2,0.2524055364392186,0.4673109763656978,-0.8886393683851216,0.3523679270915081,0.5813453229201165,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.5896862714283267,0.379952940286027,0.6341268647711219,0.4024835352186155,0.6213780894603187,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.26602042657933955,0.46738305573003364,-0.813068403921258,0.3954660106687178,0.6213780894603187,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformity,0.4758064516129033,0.2645161290322581,0.8470191396311201,0.43591252567701144,0.661384521716845,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_InterquartileRange,0.39216296457959093,0.22415584429811478,0.8069511809864536,0.44563338719626233,0.6615004976927168,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.37164012449026723,0.20632785390132669,0.8489676764212204,0.4585401177188151,0.6615004976927168,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZonePercentage,0.49999999999999994,0.2857142857142857,0.8073549220576041,0.4512388720016779,0.6615004976927168,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.5956075177372193,0.4714537798867582,0.33724562395091157,0.5695949134090106,0.7643860710041674,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.5447280491628492,0.3915637910510508,0.4762887951650739,0.56978068660646,0.7643860710041674,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.5067996859794355,0.3645639059217839,0.4752438978355377,0.5687251539858647,0.7643860710041674,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.5111248736767493,0.6624144203945435,-0.37405827865682073,0.5732895532526634,0.7643860710041674,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.48887512632268226,0.3375855796050928,0.5342127249245059,0.5732895532531256,0.7643860710041674,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.885929664500523,0.7567657642177948,0.22734534205036722,0.5861256900710026,0.7698367272574362,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.33911909120859063,0.2274594813315493,0.5761824326757141,0.6135816999962602,0.7940469058775133,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_90Percentile,0.3209150979548443,0.2256055806319432,0.50838891005355,0.6673170399018975,0.8493438743833334,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Entropy,0.8413261492297437,0.7501909875455567,0.16540725411341806,0.7043939757150837,0.8493438743833334,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelVariance,0.8412411247944078,0.7501592522764498,0.16532247946306028,0.7045693503406243,0.8493438743833334,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
