,binWidth_1_NDI_male_P45_nrxn,binWidth_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_glcm_Autocorrelation,0.7241231058377617,0.30972138543746086,1.2252639853931186,0.016593304093790985,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_ClusterProminence,0.6314708445678345,0.1390791770763659,2.182809689495055,0.025752015311961363,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.3945341190650611,0.8707639540563765,-1.142131618288346,0.03005367037599795,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.30485099768549606,0.8699996765313202,-1.512910597054361,0.028818813971143588,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.3798338675068442,0.8628549477741139,-1.1837495045191677,0.023303133833706,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LowGrayLevelEmphasis,0.2151162790697665,0.6053156146179383,-1.4925708612281363,0.028003628326498258,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunEmphasis,0.3572863699338962,0.867323260048661,-1.279488922730799,0.02395290212806728,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunVariance,0.5598688784933961,0.10757978603911322,2.379681962268796,0.028870906092867476,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunPercentage,0.3888152914458747,0.884632853898562,-1.1859938638900192,0.028484063262671066,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.3736468142466589,0.7867024858242203,-1.0741429204644761,0.02761151314445727,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformity,0.37364681424665824,0.7867024858242198,-1.0741429204644777,0.027611513144457256,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Median,0.7876402457204849,0.30901744200268005,1.3498485588245774,0.011373451341269913,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunEntropy,0.6048336170590805,0.11116076604694172,2.443890645956381,0.02635450161845866,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.6158524675100523,0.1399325256517714,2.137853444137141,0.013550805413352757,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunEmphasis,0.5764446328344606,0.08663358677900543,2.7341836908425576,0.02301895871329773,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.6402272249564571,0.18690253477100888,1.7762978921661168,0.016563791006708274,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceEmphasis,0.60025515588951,0.12474789931526509,2.2665603689419354,0.029429790310162816,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.7848837209302335,0.39468438538206174,0.9917794931950261,0.02800362832649851,0.07663282669952708,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformity,0.3881175451033856,0.8672484057519645,-1.1599516308770366,0.03256408034400079,0.07960108528533526,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumEntropy,0.6839470077580607,0.2175809771829961,1.6523321201881291,0.0415942138569838,0.0989267789030966,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.23014897562338144,0.6926075935235179,-1.589470183615518,0.044033541231130034,0.1019724112720906,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceVariance,0.5723871858064192,0.1862181605019539,1.6199975990992894,0.04785036461687624,0.10797005349448997,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_10Percentile,0.3538191356179933,0.7550051768570467,-1.09347446113729,0.07659238972608064,0.1685032573973774,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceEmphasis,0.40244190205840624,0.810313783804672,-1.0097001559913719,0.08704480890838616,0.18659285007847853,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
