,binWidth_0_05_ODI_male_P45_nrxn,binWidth_0_05_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_firstorder_10Percentile,0.4411664571306654,0.07286818896774597,2.5979620636005167,0.06473428976079611,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.45449224693491996,0.5173289217365115,-0.18682616488447676,0.8109633282203813,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaEmphasis,0.38313838556397306,0.3163166095107234,0.2764962600774103,0.7749032693617081,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.6195101471934141,0.6305990286793132,-0.025595034806460422,0.9631218307705874,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelVariance,0.6043218099164768,0.7162926160038128,-0.2452320602125926,0.6709799527938692,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.3404978534988272,0.21922642429566216,0.6352240005409624,0.6460882859708751,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformity,0.4316168977144439,0.48297908240656995,-0.16220936082945353,0.8420743442813154,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.5353002784323455,0.392972038003005,0.44592174215256747,0.59020196536065,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.5037265271244117,0.5656874845038263,-0.16736454471903361,0.7813247050567744,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.3816763769579797,0.25160276538888204,0.6012021176997325,0.5714427327407394,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunEmphasis,0.48198018882109483,0.45981844660045823,0.06790950352609924,0.923193618968291,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunPercentage,0.46742154462497254,0.4403961718228352,0.08592230484593745,0.9061153772936879,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.4773253108368123,0.4573622128459046,0.061635663762460165,0.930748237485201,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformity,0.46919968497840925,0.4481441684603407,0.06623912124193328,0.926840584686923,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunEntropy,0.5474222391463193,0.5553300004140841,-0.020691290595278067,0.9727560310606943,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.5314392245092074,0.3924717209416107,0.4373160081458112,0.6004571906958802,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.5120355264314785,0.3870715884869242,0.4036434958516516,0.6475278003875249,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.42803855235254984,0.5228113339211975,-0.28854967498530815,0.6592945011356939,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunEmphasis,0.5288002055325707,0.5680741122222877,-0.10335642164981634,0.8645621458978874,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunVariance,0.5416706207991044,0.5906829702741996,-0.12496817499059265,0.8321990973033291,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.4914928341643185,0.5579458485057446,-0.18295472532012386,0.76363533438367,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.37850056973258206,0.4385987273421258,-0.21260615401973065,0.8259271512576536,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.37528574187264874,0.567230762967819,-0.5959462978962226,0.3534153982425485,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceEmphasis,0.43964561332926244,0.4973948332199697,-0.17805044739264564,0.8118190609032809,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.5451897655162208,0.40034397683056044,0.44551837860778915,0.5913040433615095,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.47540896487692963,0.3780000772183943,0.3307825795484244,0.7277503877807484,0.9990716387156164,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
