,binWidth_0_05_ODI_male_P45_nrxn,binWidth_0_05_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.6204999535415142,0.38991524672936817,0.6702705332626405,0.3283740924119562,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Imc1,0.9041470057093545,0.4756103692914886,0.9267771910453688,0.032987012407108364,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Imc2,0.1951449356828906,0.5597514472336556,-1.520240330097247,0.04528193081469541,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SizeZoneNonUniformity,0.4132549899434641,0.7211381038505559,-0.8032433340567889,0.17863771161238998,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_JointAverage,0.20087929520384373,0.40039669903600783,-0.9951012083524338,0.3279082841455748,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_DependenceNonUniformity,0.766073575686254,0.4927641316702177,0.6365857129663701,0.2789923682264521,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_MCC,0.2430392393539677,0.5015569684492621,-1.0452243163540056,0.26446066062354934,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumAverage,0.2008792952038438,0.40039669903600794,-0.9951012083524338,0.3279082841455748,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.13667392833676006,0.3487561082996532,-1.3514804219113519,0.30381364695582735,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.14356417154471152,0.34119205096481586,-1.2488882861093182,0.3509102449490574,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneVariance,0.5971304459749991,0.3747429898360878,0.6721446389672276,0.32106692342279597,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.11598663830864891,0.33411395694606705,-1.5263816335721283,0.3243278937725991,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.5108433790281751,0.3158549549261672,0.6936188343925994,0.3034863911900103,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idn,0.3159615986771893,0.6667806415761156,-1.0774629927708927,0.11163195446054319,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.5734856403075927,0.35922475713106305,0.6748705811051442,0.2721675548268063,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZonePercentage,0.37700534759358295,0.6705882352941173,-0.830842185515882,0.2273048393290534,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneEntropy,0.4171483056108425,0.6277261573697233,-0.589574941900586,0.3011337270317575,0.7011233515487296,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
