,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_firstorder_10Percentile,0.5905659599069654,0.21647016349596546,1.447930013052377,0.03974279222610976,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceEmphasis,0.21080418510200027,0.7474099021509535,-1.8259961684372472,0.012520729130419885,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelNonUniformity,0.7976705123400603,0.35735594339454196,1.1584311637068243,0.029901888757020857,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneVariance,0.4855413499862177,0.07111443884900959,2.7713797497027226,0.042050177811420696,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZonePercentage,0.21808510638297873,0.7510638297872338,-1.7840442737657338,0.009101549771063642,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SizeZoneNonUniformity,0.18641128534564164,0.8031620506082164,-2.1072019001419195,0.01173483763596755,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.7633610465714816,0.2718092182338393,1.4897711843734724,0.03686156486553636,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformity,0.21520431950856822,0.8187130747786947,-1.9276508997614417,0.002410073681852477,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumEntropy,0.27501451136869104,0.6978369054484318,-1.3433821515419926,0.03688162319008555,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_MaximumProbability,0.8254627754458816,0.2902944191424677,1.5076863210494926,0.027370562504001397,0.15967672162677013,l_hippocampus,male_P45_nrxn,male_P45_control
