,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.6380117094373428,0.2230262609047668,1.5163693073754387,0.023901316873167423,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Id,0.6467811239304155,0.25474033553197106,1.3442501611677333,0.032010343650820595,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idm,0.643954299182758,0.25788856548130745,1.3202104983901375,0.03503046103508312,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceVariance,0.8062298465428388,0.27730502534581275,1.5397174313345519,0.010101524342359667,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.25306376904184014,0.6940181819122568,-1.4554724864534971,0.023491281855310367,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformity,0.25306376904184014,0.6940181819122572,-1.4554724864534978,0.02349128185531032,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformity,0.2097889268278671,0.6422778338747103,-1.6142589764327018,0.03294360805632008,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.626493926980968,0.15528045815797906,2.0124242447499445,0.008261262436200432,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.3187752850865124,0.7462761081359882,-1.2271697189858333,0.01163835300983551,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_DifferenceAverage,0.35948919198593293,0.7447272649889982,-1.0507637797927785,0.040429527995851845,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZonePercentage,0.20852534562211986,0.6626728110599079,-1.66807397846873,0.032827625968978244,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumEntropy,0.3161689306599349,0.7544017478572554,-1.2546374148961865,0.0165013583940865,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumSquares,0.28954387582234575,0.6506058726971121,-1.1680018623992185,0.04065659432655384,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunEmphasis,0.619603781826326,0.1950887799564136,1.6672151424839923,0.020073858481350876,0.10841758487081023,l_hippocampus,male_P45_nrxn,male_P45_control
