,binWidth_0_075_NDI_male_P45_nrxn,binWidth_0_075_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_firstorder_10Percentile,0.26850202379637644,0.5482042528506459,-1.0297805579614683,0.20549839040998963,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.21712826152901732,0.5638659315002341,-1.3768046585437235,0.13026005135329957,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.32220774824434695,0.05649226437351214,2.5118659531234795,0.25354062608081257,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunEmphasis,0.59420054588524,0.3329293927978142,0.8357336855811512,0.28720429745372084,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunPercentage,0.6131800140088739,0.3471865514826071,0.8205996095079875,0.23762105489421145,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.611686877374308,0.3306466981384794,0.8875028312275551,0.23762127582088138,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunLengthNonUniformity,0.6379937006568785,0.3509074790704897,0.8624514823922992,0.21622003577915488,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunEntropy,0.6355426121052972,0.368673367489869,0.7856456571622683,0.29691362194918863,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.5845463067793739,0.8498702722203108,-0.5399253218368739,0.31322020143548646,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.5703852291943308,0.8509677150668488,-0.5771677764682452,0.26490393610625684,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.3316241166230952,0.07731248841112737,2.1007755484762036,0.27365757679071767,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.3181132232727091,0.05396441043241558,2.5594601752343062,0.26016947774416865,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelVariance,0.6033935511144731,0.2824001473360348,1.095358436180602,0.23995111438966563,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.37791178937122344,0.10154168279623295,1.8959774513532763,0.19047068624410787,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelNonUniformity,0.464765898680529,0.7148170303206186,-0.6210697890008048,0.312837112194041,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumSquares,0.5816429851210261,0.21529186582168852,1.4338400800987587,0.16980840872381667,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelVariance,0.3968124767834671,0.13058422250594576,1.60347679080991,0.2076323828651068,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.3475709998217061,0.07056971420821287,2.300186640937515,0.21489680906429287,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaEmphasis,0.24534967823253284,0.47668749361844076,-0.9582043959677415,0.2945401048188936,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.37285929868457185,0.6331208895082275,-0.763849676213041,0.18473388030617716,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.593134832448187,0.86245729393067,-0.540092922984348,0.30904906940007476,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.5665909009176021,0.8446555526981163,-0.5760557026488314,0.26650004858542337,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.3249243387906743,0.0692701469983987,2.229798173769155,0.27299663129013313,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceEmphasis,0.3560351385174094,0.6188329693519489,-0.7975304272997583,0.23506101728827225,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_HighGrayLevelEmphasis,0.31836318837264915,0.05465977730878396,2.542122042652522,0.26059022928356895,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelVariance,0.5890045013543277,0.27337229340626124,1.1074116280536859,0.23560152405020723,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelNonUniformity,0.4862947164589446,0.7669870556517175,-0.6573713128114336,0.26804219612997077,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumEntropy,0.546915331671701,0.22073099824180212,1.3090282577544154,0.20486409790524632,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_DependenceVariance,0.528944690929035,0.2685890356137719,0.9777164628716644,0.28556485214942656,0.4113936974078031,l_hippocampus,male_P45_nrxn,male_P45_control
