,binWidth_0_1_vISO_male_P45_nrxn,binWidth_0_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.7339989694226716,0.19211964565123218,1.9337729846830436,0.010917731643552949,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.7721054027461947,0.23072109149385528,1.7426479133661792,0.009792763632303388,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceEntropy,0.17904963406828656,0.7322922074618561,-2.0320598736156,0.0081584123944413,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunEntropy,0.27167482843766155,0.818180696209431,-1.5905385979909346,0.008067305556237261,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumEntropy,0.24499252844099706,0.7897555304232095,-1.6886683828726943,0.008403219122578959,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MCC,0.18869732220254215,0.7784677388631458,-2.0445633027575183,0.0030137380002934096,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.23142276176143012,0.7689484583764127,-1.7323561306495427,0.010091925361107854,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.7446634333478777,0.19826447530014987,1.9091623148200836,0.009704385659089935,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc2,0.3584679706480086,0.8950300742935771,-1.320091940890213,0.008174088729197658,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc1,0.672846673810544,0.10829538351447818,2.6353060413459803,0.006745137916052981,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Correlation,0.3607172269404123,0.8895396101470684,-1.3021905241981622,0.007918647683521449,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Uniformity,0.772105402746194,0.2307210914938549,1.7426479133661803,0.009792763632303355,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_GrayLevelNonUniformity,0.773203001906366,0.222485647032611,1.7971349706107467,0.00879908398154062,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_90Percentile,0.2154262488064407,0.7594880772414434,-1.8178332698039252,0.010036156468051626,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Entropy,0.2360817123664243,0.7765785446323876,-1.7178455587256196,0.009818551959338439,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.18358143916406996,0.7315887426364022,-1.9946126719618404,0.011396317001992659,0.05899269977502083,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
