,binWidth_0_1_vISO_male_P45_nrxn,binWidth_0_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_10Percentile,0.7411581241795426,0.31392104721837166,1.2393796112395663,0.0578932327235699,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformity,0.5899828045479922,0.15896130223096297,1.8919973102666918,0.05303216196387292,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_InverseVariance,0.6564249039686945,0.23023989651493187,1.5114921252505258,0.07155039402717409,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc2,0.16680376398490682,0.6172099024995574,-1.8876093645909982,0.06280514693712007,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc1,0.8155660461610506,0.3620615388089717,1.1715667841078392,0.05585348593781409,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.5899828045479923,0.15896130223096322,1.89199731026669,0.05303216196387296,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.7298719477910771,0.2913133368949216,1.3250716205142885,0.047637402496228276,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceVariance,0.36001857185217817,0.7998434308741815,-1.1516462894129211,0.0624500572437029,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneEntropy,0.19707545064332851,0.6180913340450889,-1.6490719643828895,0.043771146382799636,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Correlation,0.29099697528409957,0.7764100838463641,-1.4158146982081543,0.03169672433126791,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceEntropy,0.2528405161753413,0.7364653414642784,-1.5423899674339996,0.015095855200161535,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Skewness,0.2796673665541065,0.6022218220563789,-1.106583065983728,0.07325249877952503,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_RootMeanSquared,0.23499884925922673,0.6114049979795876,-1.379474653472071,0.06458163476931549,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunEntropy,0.22807063836456298,0.6728292121398486,-1.5607596170845845,0.03913011107023952,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Range,0.13251613296664766,0.6065490736022998,-2.1944563641027868,0.05616158008320797,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_90Percentile,0.23961306998652174,0.6659023997215006,-1.4746041353942838,0.048016625685768664,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.6280083876780234,0.2253178840864698,1.478821999172222,0.029834630570675785,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Minimum,0.8861948152582335,0.42223668966740835,1.0695719411626872,0.04531045427403428,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_InterquartileRange,0.18332569638613538,0.677537099817771,-1.885890926458185,0.03951890474076666,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Mean,0.9170593716651243,0.5199184790423018,0.8187297061994872,0.07062900846577845,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.20241590888057304,0.6761691931473526,-1.7400616041751966,0.041521364474899715,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.2280553919693602,0.6486130266193926,-1.5079737183043664,0.04961930498947534,0.2930099951181001,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumAverage,0.25270748975130264,0.5280763647497679,-1.063278148229466,0.14737746740430047,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformity,0.13304410701373823,0.4431750622639993,-1.7359720925312174,0.1668052117871693,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumEntropy,0.05685621889904513,0.36611880327201707,-2.6869218060615077,0.13982011552583806,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZonePercentage,0.0909090909090909,0.38863636363636367,-2.0959244199985356,0.16714344093133593,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.4251588411031206,0.14319098857585152,1.5700612363245254,0.1519931119097568,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.15846811940108768,0.49077335393429794,-1.6308642930662443,0.1493436027196675,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunVariance,0.30219443878208957,0.7394022000574637,-1.2908822250577843,0.08853269640431331,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.16732712152052506,0.44611627873924836,-1.4147484866957787,0.166014907245285,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunEmphasis,0.293812565149954,0.7197476744167207,-1.2925951269690994,0.09073456451782355,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.1403763179330863,0.4412937167037791,-1.652439638322334,0.13381919569098577,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.4224520791853179,0.15514435719721428,1.4451764735711357,0.1767033199259434,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformity,0.6530763660445541,0.303588761768607,1.1051333138590604,0.13904885471586995,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.6667576270290562,0.3004820056284635,1.1498838251354995,0.12243957758092797,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunPercentage,0.6623370336904604,0.30016780689299,1.1417962711674523,0.12858758648213656,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunEmphasis,0.6965993973415912,0.3026654077235456,1.202605428899817,0.09933117276277621,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneVariance,0.6633286371955314,0.2769372769803966,1.2601645512894661,0.13515352801082842,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idn,0.46628956472742233,0.7663600710276658,-0.7167962521699913,0.13691925027512958,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointAverage,0.25270748975130264,0.5280763647497679,-1.063278148229466,0.14737746740430047,0.2933941915751513,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
