,binWidth_0_05_NDI_male_P45_nrxn,binWidth_0_05_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_10Percentile,0.36371475185969276,0.782242066025727,-1.1048076797885955,0.01855769891423754,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_InverseVariance,0.3472367602426156,0.715560575787228,-1.0431542166104797,0.07522729931117288,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEnergy,0.2464600476059238,0.6178912751916162,-1.325999204755115,0.03954779131325214,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEntropy,0.6439681028766853,0.27930175908801746,1.205164570350404,0.042740033105982275,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MaximumProbability,0.27345565516782966,0.6418865578234969,-1.2310114509699013,0.03615060553464523,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumEntropy,0.6310941938393677,0.2635900409175741,1.2595594876468286,0.04047420551256349,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumSquares,0.5297766171733855,0.19401100668985347,1.449245666538344,0.08166528467617919,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.33255870416502653,0.736004415160567,-1.146105389243172,0.03279855657100707,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunEmphasis,0.28207813034142426,0.5990682479296746,-1.0866255518017174,0.09012692296238407,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.06221432335603998,0.41875245604775324,-2.750778982465825,0.12104463796530093,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunEntropy,0.6039046755959556,0.2190863273423144,1.4628213908009076,0.12475878824773658,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformity,0.6268660357492128,0.3092168533355752,1.019538212149568,0.09249075123237294,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.6402634911270622,0.3261692321089843,0.9730450499659103,0.09625286481218566,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idn,0.07369424101083322,0.5729443042198163,-2.958771115310283,0.0410384915210184,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunPercentage,0.6540925965588642,0.3362033269079749,0.960160884305432,0.08873681072950686,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunEmphasis,0.6589589371911742,0.3482530711916295,0.9200524911747353,0.09857628413782897,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaEmphasis,0.2905674471036277,0.596895381567113,-1.0386050072932114,0.11222845733754382,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.07363724557376375,0.524965131460945,-2.8337140328700863,0.05953077947423807,0.22405659930205754,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
