,binWidth_0_075_NDI_male_P45_nrxn,binWidth_0_075_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_10Percentile,0.3538191356179933,0.7550051768570467,-1.09347446113729,0.07659238972608064,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_InverseVariance,0.4686007827546659,0.7881220001612895,-0.7500596100100553,0.09812785490867379,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointAverage,0.0734502583203554,0.6000520003833352,-3.0302480600161874,0.07280892790947746,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MaximumProbability,0.39659938341878254,0.7418700531171154,-0.9034840700609019,0.09762084010776967,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumAverage,0.0734502583203554,0.6000520003833354,-3.030248060016188,0.07280892790947746,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.4010769742442093,0.7806507036557946,-0.9607980259173124,0.09888546524958756,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.061313950729431035,0.5515148875657158,-3.169112558395055,0.07196918108414115,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.0436968756631426,0.5761192588180958,-3.7207654503007976,0.07155552753112235,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.033085348657142556,0.5607648344023378,-4.083131492658559,0.07233696237922724,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.7630711099149812,0.29669865242976173,1.3628191325038677,0.09723467436526664,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.05069465737344392,0.572427021619712,-3.49718615950582,0.07150747958208069,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.7836468737873123,0.3004183086437585,1.3832309559978069,0.08425387844098473,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idn,0.14904958466554508,0.6414106954645546,-2.1054560555981263,0.0799536381788386,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.048781242255282124,0.5728771258446492,-3.5538273310382387,0.06695723971292086,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.73060282550806,0.24679496104201104,1.5657743947053615,0.07444754628189677,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformity,0.21937279519537262,0.5896636848827675,-1.426507721165423,0.0885353886960854,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.4120137489877238,0.7526875836529956,-0.8693586916862818,0.0638224210646672,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaEmphasis,0.4400540900802222,0.788687115303605,-0.8417722074791323,0.05102871986922292,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.036991853066505105,0.5585229835202885,-3.9163371719865108,0.06448701169266335,0.2636945739989002,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
