,binWidth_0_075_NDI_male_P45_nrxn,binWidth_0_075_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_firstorder_Kurtosis,0.15638577682475974,0.7473923713071338,-2.256756531568518,0.004740435073400068,0.41715828645920594,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_10Percentile,0.48286160708155296,0.7909092722547186,-0.711902450384413,0.12616800450380708,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.5086981175068657,0.22143964235412178,1.1998962373585211,0.25176098062004937,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.29833671270107737,0.6216392497712455,-1.0591360734776922,0.21982208063125055,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunEmphasis,0.3801895741866541,0.20691251682653994,0.8776980487178325,0.42195581000021665,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunPercentage,0.35702928473112183,0.20139541506478711,0.8260115742020414,0.4733542434067095,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.36111506093738144,0.19290442619850162,0.9045723452172919,0.43984842449722816,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunLengthNonUniformity,0.346559028187687,0.1834373890472722,0.9178133768906006,0.455909952208439,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunEntropy,0.7188751149874553,0.4644289817659331,0.630283159856202,0.30321675021682404,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.5008198901335484,0.23808308405678993,1.0728267403301406,0.3213321466172104,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.22791340200373839,0.6375000346814949,-1.4839396584877054,0.08827721121743878,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LongRunEmphasis,0.6019273550382047,0.7568763480060536,-0.33046824168408645,0.46955431603826026,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.28119410154237434,0.6382751983000482,-1.1826122574489504,0.17126790535406808,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelVariance,0.4427596157440856,0.2803152031618253,0.6594736469814042,0.4503862980678275,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.34056101002319905,0.602554180552441,-0.8231776977029701,0.3506451811947685,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.4011687889878701,0.7084135922689114,-0.8203825248645147,0.16285437391024643,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumSquares,0.4149166668356552,0.2258019974134319,0.877763362108366,0.3743310855977317,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.5245108367781011,0.6667565063800934,-0.34618741778435375,0.477615383619475,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.2777586088954118,0.644046999118942,-1.2133343449482175,0.15851217454858835,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LargeAreaEmphasis,0.44356143947131854,0.6296644714898684,-0.5054493144497887,0.4128762650772152,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.22611293761462214,0.6979171332651359,-1.6260122073110224,0.05383431984602179,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.5053859491157583,0.2524220860455392,1.0015474080316924,0.3533901079775262,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.22566534145376865,0.6193686241228475,-1.4566134401269915,0.10429031201835803,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_HighGrayLevelEmphasis,0.2908885103380836,0.6390371215453209,-1.1354334262249504,0.18115144007461983,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelVariance,0.4105542404036306,0.2362435398331281,0.7972979575119449,0.41761180275467247,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelNonUniformity,0.517558161815526,0.7605571973060827,-0.5553357511852385,0.24120803093531742,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.5304626500949274,0.6961319875247389,-0.39210969437659016,0.459894125865011,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceNonUniformity,0.5304626500949272,0.6961319875247381,-0.3921096943765891,0.45989412586501244,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceEntropy,0.6286846388749554,0.30120370570639,1.0615969935103466,0.1452061748707633,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZoneVariance,0.4444075674919199,0.6313594366648141,-0.5065781903827938,0.41030461498904935,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZoneEntropy,0.7004284529323168,0.5031541248365777,0.47723730013668936,0.388029944603383,0.5837521355349138,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
