,binWidth_1_vISO_male_P45_nrxn,binWidth_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_glszm_LargeAreaEmphasis,0.749221519736293,0.9978170099155583,-0.4133829249545114,0.2943956294599262,0.35085506524676136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.75,1.0,-0.4150374992788438,0.29235199244023835,0.35085506524676136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelVariance,0.75,1.0,-0.4150374992788438,0.29235199244023835,0.35085506524676136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.25,0.0,inf,0.29235199244023835,0.35085506524676136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelNonUniformity,0.24999999999999994,0.0,inf,0.29235199244023835,0.35085506524676136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.75,1.0,-0.4150374992788438,0.29235199244023835,0.35085506524676136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Skewness,0.26601296447276235,0.4737613710888393,-0.8326640118874354,0.32670172603025005,0.38409527249502373,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Median,0.8033485493320622,0.5546118801208122,0.5345475464550135,0.3608244237244386,0.413540317654355,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_DependenceEntropy,0.6546640425691805,0.43735037655886233,0.5819652050668169,0.36125361082449403,0.413540317654355,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.561126730101023,0.29569597536319636,0.9242120318898095,0.3754648930844324,0.4187877653634054,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_GrayLevelVariance,0.43887326989352005,0.7043040246397141,-0.6823939230255448,0.37546489307256825,0.4187877653634054,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.6616966998449278,0.4693111078828224,0.49562547707995724,0.3809776753058595,0.4195576930583516,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceEmphasis,0.4182522374726858,0.6481906540406868,-0.6320449611645345,0.3982978809767585,0.4331489455622249,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.7017595578965417,0.8723191684372207,-0.3138792837298318,0.4389467787144101,0.4714613549154776,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_DependenceNonUniformity,0.331519719172229,0.5220018270628305,-0.6549601703507215,0.4567092151992408,0.47302025859921365,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.3315197191722259,0.5220018270628305,-0.6549601703507352,0.456709215199234,0.47302025859921365,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.6348337381770648,0.44329905848410933,0.5180985037085397,0.454723803564435,0.47302025859921365,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.40650218882379185,0.5070304282929528,-0.31880920937300006,0.6245296533896829,0.6392244687635578,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.4874862464964842,0.40265099502387186,0.2758316179602907,0.6811448248026795,0.6890651134631757,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Mean,0.34175513674767694,0.4317045123372811,-0.3370811500573372,0.7080724070312259,0.7080724070312259,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
