,binWidth_1_vISO_male_P45_nrxn,binWidth_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_glcm_JointEnergy,0.33570068418999455,0.7746563035377889,-1.2063808856905982,0.08993815846288561,0.1884418558269984,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_MaximumProbability,0.40073903998052973,0.774835072010055,-0.9512261934295588,0.10460891710114092,0.21408336523024188,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunLengthNonUniformity,0.7461731708988353,0.3701467429740866,1.011413154167478,0.11535806866674532,0.23071613733349064,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Median,0.22687149357570902,0.6757542941661816,-1.574623428945635,0.12531738185868377,0.24506510230142603,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.6762692982656624,0.3673952521462184,0.8802648761928284,0.1308879899214384,0.2503944155018822,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Minimum,0.9302085426582688,0.6383240129910643,0.5432652677618055,0.18637316390940564,0.33471098824546325,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Range,0.07043015994915808,0.37147755267173627,-2.399009771203597,0.18542357936174886,0.33471098824546325,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Skewness,0.8356013999098603,0.5715836520858495,0.5478502550239447,0.17894642389243942,0.33471098824546325,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5710880974645685,0.8528393874524234,-0.5785607524585873,0.20638212262635905,0.3632325358223919,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.4722222222222223,0.17777777777777787,1.4093909361377013,0.2190752475787767,0.36374758088551606,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelVariance,0.5277777777777777,0.8222222222222222,-0.6395977572980022,0.21907524757877647,0.36374758088551606,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformity,0.4722222222222222,0.1777777777777778,1.4093909361377015,0.21907524757877672,0.36374758088551606,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Kurtosis,0.360994208203267,0.08385668893379879,2.1059779188076053,0.22323154244814739,0.36378473584142534,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZonePercentage,0.4999999999999999,0.1999999999999999,1.3219280948873628,0.2274528180597631,0.363924508895621,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.3975057871432064,0.7309396544743811,-0.8787764396476873,0.2324372765703003,0.36525857746761475,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SmallAreaEmphasis,0.5833333333220694,0.26666666674208306,1.1292830165090977,0.2646671308379808,0.40156392265072954,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaEmphasis,0.4156225724060815,0.7331393561177906,-0.8188134449011067,0.26315256884076066,0.40156392265072954,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.4380348150614446,0.6697971629524684,-0.6126787252963626,0.2736864553663023,0.40821030630906113,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.5937499968192074,0.2499999982020023,1.247927516090738,0.3019586566418539,0.4285864803948894,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.41513048409154335,0.7028346083033913,-0.7596203562796189,0.2971842799143453,0.4285864803948894,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SizeZoneNonUniformity,0.25,0.0,inf,0.29235199244023835,0.4285864803948894,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneVariance,0.6935163434065232,0.35771691994853444,0.9551115223282859,0.3283233944406605,0.4586104557266369,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Maximum,0.32522039251218204,0.5823421343859809,-0.8404492838000727,0.34719099878106296,0.47269450962323195,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceEmphasis,0.43292683341328875,0.23206280575797536,0.8996079126601794,0.34914935369897815,0.47269450962323195,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneEntropy,0.7136889114189319,0.4,0.8352953575126569,0.3984341469587483,0.531245529278331,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
