,binWidth_0_05_ODI_male_P45_nrxn,binWidth_0_05_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.6520158903193828,0.44583235168127755,0.5484058157963592,0.3922671456440345,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc2,0.3589007251514673,0.6702866232684432,-0.9011933045590751,0.2222935068401554,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_InverseVariance,0.7370217974906206,0.3814136992292475,0.9503506259619292,0.0666914773322525,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointAverage,0.5034909346060954,0.7042206712404921,-0.48406177313644444,0.3214511683255509,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.6204111710540772,0.4517577915478775,0.4576751798879548,0.46795908330269664,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.3283019676963732,0.5228741949567546,-0.6714404748146633,0.42509453663165175,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.5458092429570846,0.2890043859367567,0.9173054387441839,0.22909992013529,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.49991102457670467,0.6466679945727514,-0.37135386585827984,0.4612459940415442,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumAverage,0.5034909346060958,0.704220671240493,-0.4840617731364449,0.3214511683255499,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.32129946024518974,0.5659207573782938,-0.8166814977175301,0.3234424169150717,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.30798023753293197,0.5073109684688846,-0.7200325739507832,0.41705126878891796,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.6926576122822277,0.39616841482586607,0.8060285261036593,0.26140772542845914,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.5551049845694966,0.7624777961587337,-0.45793467812301925,0.37045952121353587,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.3273427599406702,0.5101746054547829,-0.6401890186476075,0.43068417743797094,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.4742984756243983,0.6716088166286466,-0.5018259378956981,0.3264487218146207,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaEmphasis,0.4342517039746371,0.6501946620289822,-0.5823402018471417,0.3180905261976716,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.4126489263531805,0.5764857204982746,-0.48236998617019483,0.505968756101796,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.37241030491820626,0.1575158191371843,1.2413962699454981,0.31734108221455415,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.4151510286870138,0.20101914710544913,1.0463033482067652,0.3109312182403714,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.3359917719668353,0.7013749504235314,-1.061760002143417,0.08398202406117673,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.39257461728956733,0.601835221422207,-0.6164016450730514,0.349819127914331,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.4182318478088203,0.2465088092071166,0.7626637219641847,0.48304364187509785,0.7781448266102149,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
