,binWidth_0_05_ODI_male_P45_nrxn,binWidth_0_05_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_firstorder_10Percentile,0.4429583624335745,0.06998895631372908,2.6619718938901147,0.06453638551511033,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.6109197180801915,0.2382782399942022,1.3583355976912266,0.12656368155573605,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.48871459271384465,0.20536097482289586,1.2508301338691858,0.21148650341218217,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.5450306432678507,0.24248270947340336,1.1684554670091811,0.18328516294798283,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.5440934178753682,0.21414898521912784,1.3452395348278852,0.14897164880238892,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.4887292857244736,0.20564754330988988,1.2488617192734555,0.21264635885121758,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.5209461771967516,0.21435064052254757,1.2811615964839003,0.181469246824728,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.4937683539058349,0.20651144106634436,1.2576126642278678,0.20654061482575597,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MCC,0.5249783943335267,0.2527361914655371,1.054625778422189,0.2044526430670974,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idn,0.5658596266239897,0.24886805946541415,1.185063124572067,0.15648072421492049,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idmn,0.6476409527561344,0.24219294439662917,1.4190373786971933,0.057819699805338805,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Autocorrelation,0.49305920771611306,0.20851380241168269,1.2416180143135693,0.21090346890444941,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_TotalEnergy,0.423773012406898,0.04534818478287197,3.2241750057443737,0.10045378239936475,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.3303803064946811,0.6662503953778536,-1.011936791722744,0.17933582041621254,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Median,0.4533122320180273,0.09785413128061551,2.2118004248712926,0.10811243233804389,0.967796098761046,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
