,binWidth_0_1_ODI_male_P45_nrxn,binWidth_0_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_firstorder_10Percentile,0.4429583624335745,0.06998895631372908,2.6619718938901147,0.06453638551511033,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.6468317701751396,0.29948017849074615,1.1109300214122557,0.17662420007396487,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaEmphasis,0.5340043718424746,0.49308172948310636,0.1150247565688428,0.8922289423388363,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.5430673283290044,0.28813040571588944,0.9144091586669322,0.2511535612855689,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelVariance,0.4892382490527564,0.39192685513658276,0.31995276844466797,0.6332174614504993,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.5312124659113041,0.5060620230002753,0.06997479009592855,0.9044379580887024,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformity,0.36551852285270425,0.37640492680349114,-0.04234099437950558,0.9681112550816884,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.3543058915690581,0.5008275870343947,-0.49931857679775027,0.5618515687221871,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.489862269571034,0.2380638415052489,1.0410276633928608,0.2732883387735194,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.37743845662168374,0.3606352855183542,0.06570086359036452,0.9446959015766779,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunEmphasis,0.4085173872736001,0.4436558926723905,-0.11904364709653369,0.8854981719707363,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunPercentage,0.3854490037816789,0.4155218152057346,-0.1083842222619103,0.9024538232912478,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.4011279946584998,0.4276131488329165,-0.09224356057545564,0.9134473082348982,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformity,0.390383426756172,0.4099075075627393,-0.07040660717640021,0.9360917207760266,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunEntropy,0.4057028790384707,0.27706674425029443,0.5501899830506839,0.5630736988525814,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.3596758741645394,0.4802219530268129,-0.41700396528136247,0.6300862033006427,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.3763451270441168,0.42553892621414524,-0.17723481719144574,0.8420184324682707,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.5571608530548148,0.25434277119267035,1.1313198044117876,0.203452150933754,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunEmphasis,0.619955602099943,0.5678871541677288,0.126560623307552,0.836234626643363,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunVariance,0.6187924371235669,0.5692451411625357,0.12040549211148815,0.8418744302451561,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.49944932134539954,0.23918387298384247,1.0622181776907365,0.259382074819094,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.3288810699169531,0.4294908905524467,-0.3850615619063388,0.6858375513421192,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.40643388393312974,0.4140684254204315,-0.026848511939625577,0.9775223818093142,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceEmphasis,0.3640804007074807,0.3589406294050371,0.02051184452499584,0.9843914834336813,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.36212715321142674,0.4737964390685129,-0.38777099789678443,0.6544762440600287,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.3806193612809558,0.40385390762734,-0.08548454852725577,0.9244530481327797,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.6091023195405391,0.2669776218269536,1.1899657787072058,0.17313897583386403,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceEmphasis,0.6136526402571556,0.5673486949304509,0.11318655090285405,0.8499749620001849,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.489723499499567,0.2362996764810977,1.0513497716620799,0.2694273199676401,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelVariance,0.42549946548880063,0.2673657351555324,0.6703427340846272,0.4912714518835539,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.5180639728598693,0.5768873502001133,-0.15515936943604136,0.7963842176765188,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformity,0.3465369559024595,0.3512678918614216,-0.01956249643776489,0.9867288040434121,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceVariance,0.6587458307423171,0.621844213510986,0.08316872899870416,0.8799849883918646,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceNonUniformity,0.3532010253980066,0.3245307648474838,0.12213428213950778,0.9026405269188578,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceEntropy,0.355594928520393,0.25972593100081875,0.453244688980291,0.6711059530363224,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZoneVariance,0.5292060890168873,0.4884106675392358,0.1157349502339851,0.8924751466157401,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZonePercentage,0.35000000000000014,0.3725714285714286,-0.0901621203411442,0.9385061191093089,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZoneEntropy,0.4390935186093241,0.37767695582903116,0.2173754796084038,0.7961481039605253,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.30223472925110695,0.4798195458178222,-0.6668224805894518,0.47646928063834637,0.9961259200468294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
