,binWidth_0_1_ODI_male_P45_nrxn,binWidth_0_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHH_gldm_HighGrayLevelEmphasis,0.002936439459304052,0.5978395168248489,-7.66954655716102,0.06651635740730534,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.002517478096649872,0.598749379167119,-7.893829218618616,0.06768438677497188,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.007275505999683296,0.5877434872467419,-6.335995248698615,0.06998493709425586,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.020188914294065996,0.5868718270317586,-4.861410219165588,0.06392835713020988,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.9431246714592451,0.38727073010813473,1.2841060263647004,0.07124142944148674,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.9513015452321354,0.40665110814090155,1.2261111762793369,0.06855449929554265,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.013632779824610558,0.5885543408934172,-5.432023951201664,0.06336210187813944,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glcm_SumAverage,0.0030726286269233682,0.5991543253950936,-7.6073104323248675,0.06620412340050233,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.9435499972539703,0.40419545079297253,1.22304588170653,0.06606271306853738,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_firstorder_Maximum,0.05310271613212414,0.4651925758574841,-3.130970512678689,0.04404260266518283,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_firstorder_Kurtosis,0.13930424857338938,0.5925702068519032,-2.088746833863438,0.03405374144289866,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glcm_JointAverage,0.0030726286269232572,0.5991543253950932,-7.607310432324919,0.06620412340050233,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_gldm_LowGrayLevelEmphasis,0.9868042207296173,0.39562585038910936,1.3186271907177485,0.06652389614052197,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glcm_Idmn,0.049070378018146954,0.6732514462301239,-3.778221133328709,0.014571498122650526,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glcm_Idn,0.04824804893345025,0.6362683854636237,-3.7210929309581653,0.016435306270388802,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.9725881082074264,0.3920407078233283,1.3108254865395073,0.06940176263754917,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glcm_Autocorrelation,0.0022050834146378206,0.5985051617750538,-8.084386647872886,0.06639817674270111,0.3687791641676961,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_firstorder_Range,0.07872928669176571,0.44176456316361845,-2.4883053830956356,0.0784144506303896,0.383359536415238,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.6559866333308584,0.2566476040055354,1.3538776261705483,0.08744614595973396,0.4050137286556099,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.12043693819342338,0.5440800807003977,-2.1755410741549714,0.1063215399751819,0.42293563980668564,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.5999565533938278,0.30951541610538563,0.9548467620610545,0.10907055055095935,0.42293563980668564,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_firstorder_InterquartileRange,0.6013441611092217,0.3102734501831342,0.9546506580494133,0.11053999676765647,0.42293563980668564,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_firstorder_90Percentile,0.5643231141358814,0.27282595664112597,1.0485405334134756,0.10917911523455374,0.42293563980668564,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_GrayLevelNonUniformity,0.8814444896483327,0.6169150728121572,0.5147978209926153,0.2208076765933805,0.4245769065923903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHH_glrlm_RunVariance,0.17466822882286315,0.4416808083480742,-1.338386932680316,0.21892180721818297,0.4245769065923903,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
