,binWidth_0_075_ODI_male_P45_nrxn,binWidth_0_075_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.7743849433582168,0.335544731601194,1.2065457965585913,0.01164244079016777,0.512267394767382,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformity,0.7743849433582155,0.3355447316011929,1.2065457965585935,0.011642440790167774,0.512267394767382,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformity,0.6028850510792505,0.14844136388314802,2.0219897955432833,0.027392860657780228,0.628937271124362,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc1,0.8195647305786664,0.44706253710257754,0.8743812441216391,0.03573507222297512,0.628937271124362,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceVariance,0.15875962660725684,0.5592005768328925,-1.8165217745736044,0.033551058174523966,0.628937271124362,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.5361726112439565,0.16092936497134752,1.7362699251397573,0.06258845411406497,0.8614156632734499,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.3456181187418599,0.7130399363481317,-1.0448040306509845,0.07855270219122315,0.8614156632734499,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Correlation,0.32081325382751136,0.7014180412749698,-1.1285407934388703,0.08809932919842102,0.8614156632734499,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Median,0.36935440477797365,0.77373979968852,-1.06684270243998,0.08145565823051894,0.8614156632734499,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc2,0.4121164742786747,0.6600482460122411,-0.6795193454164183,0.2821029984905156,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_InverseVariance,0.4631171598386681,0.2631233984482506,0.8156376671204429,0.3455047697248174,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointAverage,0.6191274223856456,0.7925506882680435,-0.35626684648719703,0.5078422243551959,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.6957578131093916,0.5030532362033542,0.4678741215750961,0.43407352468693605,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.29940435336339055,0.515356304251397,-0.7834750214936522,0.3854471327153402,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.5723663913369365,0.283397807121278,1.0141103662443371,0.2074306118287809,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZoneEntropy,0.41385916382089505,0.6997864083397782,-0.7577747415374194,0.26538627005782306,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.7055435483556831,0.4813262413772885,0.5517200536295959,0.3762733291708711,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.3155470041903612,0.567136293845284,-0.8458405579392977,0.30382217336636913,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.6731414774638653,0.3574888568710074,0.913011482060808,0.23183863018789783,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.5462555005916678,0.6915955462677899,-0.3403526762585764,0.5183539477830146,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.3333446147588741,0.5141310071865678,-0.62512160318713,0.43172048626448656,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.6104149899746478,0.7775926533237487,-0.3492241975587958,0.5294123855476442,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.5660255070573997,0.7254350951143836,-0.35797947440191163,0.5103832109904554,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.37762351967197877,0.21830409661948097,0.7906094197313911,0.4662672929229742,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.37850116684948465,0.19252721711717408,0.9752353371718622,0.45496027382922977,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.37973976105663954,0.20974330689590986,0.8563862921302594,0.4505834515138786,0.8688760301518632,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
