,feature_name,case,control,L2FC,p_val,fdr_bh_adjusted_p_val,image_type,param_type,roi,transformation_type,feature_class,feature_type,fdr_bh_significance_alpha_0.05
1544,original_glrlm_LongRunLowGrayLevelEmphasis,0.5742941386255459,0.7631459785018079,-0.4101692122805461,0.3963575513083272,0.8507186467105561,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,LongRunLowGrayLevelEmphasis,False
1545,original_glrlm_LowGrayLevelRunEmphasis,0.44658750505411293,0.8101571407440744,-0.8592588780478109,0.04758745656419397,0.3492334849476691,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,LowGrayLevelRunEmphasis,False
1546,original_glrlm_RunEntropy,0.4899125769628556,0.4140855228905146,0.24259556414574335,0.7068292550926243,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,RunEntropy,False
1547,original_glrlm_RunLengthNonUniformity,0.4391798123672985,0.6187141906793852,-0.4944613836533516,0.4672160273943806,0.9090818955344736,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,RunLengthNonUniformity,False
1548,original_glrlm_RunLengthNonUniformityNormalized,0.44483521410919336,0.6733203277461606,-0.5980220214754242,0.3681959704342797,0.8308011640568362,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,RunLengthNonUniformityNormalized,False
1549,original_glrlm_RunPercentage,0.4519976241090404,0.589120920345129,-0.3822485963862408,0.5605469211989771,0.9090818955344736,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,RunPercentage,False
1550,original_glrlm_RunVariance,0.4983751836486813,0.4470415401168003,0.15682333570596488,0.8167206352297557,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,RunVariance,False
1551,original_glrlm_ShortRunEmphasis,0.4522497669574786,0.7230179117085335,-0.6769116288415479,0.2967308315388446,0.7680092110417155,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,ShortRunEmphasis,False
1552,original_glrlm_ShortRunHighGrayLevelEmphasis,0.4270001407775095,0.21701559031060533,0.9764378564772546,0.3234322635500225,0.7737136243367362,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,ShortRunHighGrayLevelEmphasis,False
1553,original_glrlm_ShortRunLowGrayLevelEmphasis,0.3681912803240873,0.7817146608429338,-1.0861866348508893,0.02028536121595437,0.29751863116733085,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glrlm,ShortRunLowGrayLevelEmphasis,False
1554,original_glszm_GrayLevelNonUniformity,0.4321856612850323,0.7614946574193941,-0.8171827065312169,0.14153360416580466,0.5529917149108631,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,GrayLevelNonUniformity,False
1555,original_glszm_GrayLevelNonUniformityNormalized,0.3667551034526085,0.33027299100111696,0.1511580473380118,0.8639577875362879,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,GrayLevelNonUniformityNormalized,False
1556,original_glszm_GrayLevelVariance,0.5773236559928145,0.8771944524146363,-0.6035163467193948,0.15112196158767027,0.5529917149108631,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,GrayLevelVariance,False
1557,original_glszm_HighGrayLevelZoneEmphasis,0.5732842297015089,0.2842159297894309,1.01226317563325,0.2565060028976937,0.7053915079686577,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,HighGrayLevelZoneEmphasis,False
1558,original_glszm_LargeAreaEmphasis,0.6364710604042995,0.2728455832939891,1.2220102277817833,0.051765175467104727,0.3504104185465551,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,LargeAreaEmphasis,False
1559,original_glszm_LargeAreaHighGrayLevelEmphasis,0.8221683255293719,0.18835546336918907,2.125975912207998,0.0011817180877452364,0.10399119172158082,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,LargeAreaHighGrayLevelEmphasis,False
1560,original_glszm_LargeAreaLowGrayLevelEmphasis,0.5264891227807675,0.3825986101264528,0.4605720928188071,0.5342635263011253,0.9090818955344736,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,LargeAreaLowGrayLevelEmphasis,False
1561,original_glszm_LowGrayLevelZoneEmphasis,0.27708722855086,0.6728444584817262,-1.2799328194862591,0.04145178238716174,0.3492334849476691,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,LowGrayLevelZoneEmphasis,False
1562,original_glszm_SizeZoneNonUniformity,0.17491077243553427,0.5649630270532666,-1.6915373111905907,0.035472698226226285,0.3492334849476691,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,SizeZoneNonUniformity,False
1563,original_glszm_SizeZoneNonUniformityNormalized,0.6439771723227705,0.445938406000565,0.5301650929753007,0.4485475981775359,0.9090818955344736,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,SizeZoneNonUniformityNormalized,False
1564,original_glszm_SmallAreaEmphasis,0.6379277337507103,0.3939926326980835,0.6952243478354467,0.3868191741721196,0.8507186467105561,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,SmallAreaEmphasis,False
1565,original_glszm_SmallAreaHighGrayLevelEmphasis,0.7063909412429608,0.5400964493806916,0.3872497780081702,0.5472519363734418,0.9090818955344736,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,SmallAreaHighGrayLevelEmphasis,False
1566,original_glszm_SmallAreaLowGrayLevelEmphasis,0.2894853352755253,0.5779195826022994,-0.9973784898190496,0.19752529710610012,0.5607169724302198,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,SmallAreaLowGrayLevelEmphasis,False
1567,original_glszm_ZoneEntropy,0.3587368501705175,0.6863795892406035,-0.9360807028423082,0.0982034197723662,0.5083471141157779,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,ZoneEntropy,False
1568,original_glszm_ZonePercentage,0.2319277108433733,0.6771084337349397,-1.5457116846386632,0.019083959895553254,0.29751863116733085,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,ZonePercentage,False
1569,original_glszm_ZoneVariance,0.6279227814772343,0.272273714854743,1.205529443080075,0.05659443819701454,0.3557364686669485,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,glszm,ZoneVariance,False
1570,original_gldm_DependenceEntropy,0.4930552095466938,0.5036068045832256,-0.03054857593153157,0.9636819258125328,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,DependenceEntropy,False
1571,original_gldm_DependenceNonUniformity,0.3867740176232144,0.3164973209882221,0.28929759400549704,0.7629527751534807,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,DependenceNonUniformity,False
1572,original_gldm_DependenceNonUniformityNormalized,0.3867740176232137,0.31649732098822164,0.2892975940054968,0.7629527751534814,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,DependenceNonUniformityNormalized,False
1573,original_gldm_DependenceVariance,0.6001216244157871,0.6626681328761226,-0.14303162716778778,0.7923258578237045,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,DependenceVariance,False
1574,original_gldm_GrayLevelNonUniformity,0.3959459412323565,0.36915449080701,0.10107876244279486,0.9101434812402952,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,GrayLevelNonUniformity,False
1575,original_gldm_GrayLevelVariance,0.6396381159773834,0.6160743931621131,0.054151339478119384,0.926900745016078,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,GrayLevelVariance,False
1576,original_gldm_HighGrayLevelEmphasis,0.4403191194229579,0.1634289630862627,1.4298858075954926,0.1814089677617008,0.5529917149108631,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,HighGrayLevelEmphasis,False
1577,original_gldm_LargeDependenceEmphasis,0.5462892773194402,0.4272684681568937,0.3545222538152847,0.6098059136673394,0.9201793730648002,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,LargeDependenceEmphasis,False
1578,original_gldm_LargeDependenceHighGrayLevelEmphasis,0.6952691033649738,0.23080942387935866,1.5908693499284308,0.014095937864371341,0.29751863116733085,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,LargeDependenceHighGrayLevelEmphasis,False
1579,original_gldm_LargeDependenceLowGrayLevelEmphasis,0.5607895209654521,0.7788542119208175,-0.473893914833592,0.3058768518681779,0.7690617989828472,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,LargeDependenceLowGrayLevelEmphasis,False
1580,original_gldm_LowGrayLevelEmphasis,0.4613270250343301,0.8250563395160311,-0.8387028285945791,0.04762274794740942,0.3492334849476691,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,LowGrayLevelEmphasis,False
1581,original_gldm_SmallDependenceEmphasis,0.27231404763786515,0.6536271595232288,-1.263196524201672,0.07801104643203406,0.4290607553761873,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,SmallDependenceEmphasis,False
1582,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.4919585137442834,0.4984517211569572,-0.01891711539727117,0.9778772760792814,0.998017036227586,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,SmallDependenceHighGrayLevelEmphasis,False
1583,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.2347077887448236,0.7851940348923943,-1.7421834944259127,0.006412830860089123,0.2821645578439214,ODI,binWidth_0_1,l_globus_pallidus_caudate_putamen,original,gldm,SmallDependenceLowGrayLevelEmphasis,False
1584,original_firstorder_10Percentile,0.481212077074609,0.1108273429796346,2.1183589880057774,0.07098543227674559,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,10Percentile,False
1585,original_firstorder_90Percentile,0.5543255786968246,0.17618114476097385,1.6536740480431829,0.06145536469671059,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,90Percentile,False
1586,original_firstorder_Energy,0.4516110572364616,0.09934733690281523,2.184527609129087,0.08887376218777439,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,Energy,False
1587,original_firstorder_Entropy,0.7548323219583272,0.4665950741241413,0.6939851237628172,0.24519899335771084,0.4903979867154217,ODI,binWidth_0_25,r_amygdala,original,firstorder,Entropy,False
1588,original_firstorder_InterquartileRange,0.5765611485932776,0.26523991227541155,1.120175741567238,0.14968303225838936,0.3763459096782361,ODI,binWidth_0_25,r_amygdala,original,firstorder,InterquartileRange,False
1589,original_firstorder_Kurtosis,0.4428064131970129,0.7285756299079297,-0.7184026223225587,0.2512124969587621,0.4912599940526903,ODI,binWidth_0_25,r_amygdala,original,firstorder,Kurtosis,False
1590,original_firstorder_Maximum,0.4787422000296094,0.3446333689686779,0.474186585315089,0.5688000631930763,0.610419580012082,ODI,binWidth_0_25,r_amygdala,original,firstorder,Maximum,False
1591,original_firstorder_MeanAbsoluteDeviation,0.6454012000791546,0.2893329989103039,1.1574653859965285,0.13757318298002028,0.35607176771299365,ODI,binWidth_0_25,r_amygdala,original,firstorder,MeanAbsoluteDeviation,False
1592,original_firstorder_Mean,0.4984662808804204,0.12877599906740314,1.9526321829603228,0.06907011147254875,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,Mean,False
1593,original_firstorder_Median,0.4709383295122613,0.10745837443207597,2.1317602288108617,0.08136266619697083,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,Median,False
1594,original_firstorder_Minimum,0.4250675225679338,0.03243350884800072,3.712135016975141,0.08048993410945864,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,Minimum,False
1595,original_firstorder_Range,0.2774075288416426,0.3639002808224739,-0.3915362215671816,0.6838114133068893,0.7079459337765442,ODI,binWidth_0_25,r_amygdala,original,firstorder,Range,False
1596,original_firstorder_RobustMeanAbsoluteDeviation,0.5954534601944387,0.2489705477069164,1.2580136665684165,0.12076502892894403,0.3311311217430417,ODI,binWidth_0_25,r_amygdala,original,firstorder,RobustMeanAbsoluteDeviation,False
1597,original_firstorder_RootMeanSquared,0.5080324881617968,0.13963848324952505,1.8632241672674676,0.06877710451980068,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,RootMeanSquared,False
1598,original_firstorder_Skewness,0.5323991095154057,0.7441632452142808,-0.4831109782069162,0.3519389966512744,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,firstorder,Skewness,False
1599,original_firstorder_TotalEnergy,0.4516110572364615,0.09934733690281523,2.1845276091290864,0.08887376218777439,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,firstorder,TotalEnergy,False
1600,original_firstorder_Uniformity,0.2872676224750068,0.4733414013439606,-0.7204857166296976,0.5078965516634305,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,firstorder,Uniformity,False
1601,original_firstorder_Variance,0.6588785104319848,0.3056106448784658,1.1083176780079895,0.1612890372319644,0.38360635882196936,ODI,binWidth_0_25,r_amygdala,original,firstorder,Variance,False
1602,original_glcm_Autocorrelation,0.4747109256907943,0.10804569521341986,2.1354076613547206,0.0769642411953277,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glcm,Autocorrelation,False
1603,original_glcm_ClusterProminence,0.5317961519216681,0.2849617886178352,0.9001048609529796,0.3437329450748243,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,ClusterProminence,False
1604,original_glcm_ClusterShade,0.5061245081518182,0.8206264821649537,-0.6972333758130279,0.15618596772602714,0.3817879211080664,ODI,binWidth_0_25,r_amygdala,original,glcm,ClusterShade,False
1605,original_glcm_ClusterTendency,0.6858080881204844,0.460787705480539,0.5737026949003627,0.37156374968447203,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,ClusterTendency,False
1606,original_glcm_Contrast,0.5244264227171492,0.3659058552950379,0.5192678740406466,0.4931236398857818,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,Contrast,False
1607,original_glcm_Correlation,0.6228782565773608,0.4523292515706184,0.4615769154498543,0.4519853975781177,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,Correlation,False
1608,original_glcm_DifferenceAverage,0.5383270966044607,0.3716023493091435,0.5347234223796244,0.4684207107545448,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,DifferenceAverage,False
1609,original_glcm_DifferenceEntropy,0.5583818445320791,0.3831802887731485,0.5432286847814354,0.45003605383457823,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,DifferenceEntropy,False
1610,original_glcm_DifferenceVariance,0.5482856070565679,0.3776550295300365,0.5378586016929938,0.4623617335859498,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,DifferenceVariance,False
1611,original_glcm_Id,0.4568017334871053,0.6263937331516637,-0.4555016535457293,0.4599722049404534,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,Id,False
1612,original_glcm_Idm,0.4587194917736328,0.6271873430639211,-0.4512842341858486,0.4632898933574306,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,Idm,False
1613,original_glcm_Idmn,0.3686289855219904,0.5190891073263458,-0.4938126988150781,0.5376823752206663,0.5989373293597295,ODI,binWidth_0_25,r_amygdala,original,glcm,Idmn,False
1614,original_glcm_Idn,0.35803077486406565,0.6005410321338147,-0.7461792208436727,0.34401896952836697,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,Idn,False
1615,original_glcm_Imc1,0.5085293105813536,0.6389929163836637,-0.3294690076807993,0.5668800385288764,0.610419580012082,ODI,binWidth_0_25,r_amygdala,original,glcm,Imc1,False
1616,original_glcm_Imc2,0.7459317939521022,0.5016524301594598,0.572355581093536,0.30259925989708075,0.5483264333765202,ODI,binWidth_0_25,r_amygdala,original,glcm,Imc2,False
1617,original_glcm_InverseVariance,0.5512959729431668,0.37695445383084814,0.5484368450810505,0.4461770193021079,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,InverseVariance,False
1618,original_glcm_JointAverage,0.5101815971690935,0.12903852124352272,1.9832090495317056,0.06551034810403804,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glcm,JointAverage,False
1619,original_glcm_JointEnergy,0.3160070234787227,0.5021037621224158,-0.6680289110824948,0.4836765524003768,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,JointEnergy,False
1620,original_glcm_JointEntropy,0.6925369486668691,0.42593403035311017,0.7012610449768357,0.2675438806458241,0.5118230760180983,ODI,binWidth_0_25,r_amygdala,original,glcm,JointEntropy,False
1621,original_glcm_MCC,0.6449133251962308,0.4618680906127308,0.4816244016115225,0.4236886691606603,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,MCC,False
1622,original_glcm_MaximumProbability,0.385375513485818,0.5055381617756561,-0.3915550949536129,0.6666716706743436,0.6984179407064552,ODI,binWidth_0_25,r_amygdala,original,glcm,MaximumProbability,False
1623,original_glcm_SumAverage,0.5101815971690933,0.1290385212435225,1.983209049531708,0.06551034810403804,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glcm,SumAverage,False
1624,original_glcm_SumEntropy,0.7336088863779385,0.4435741607742448,0.7258357871367702,0.2363599939702805,0.4837134760322021,ODI,binWidth_0_25,r_amygdala,original,glcm,SumEntropy,False
1625,original_glcm_SumSquares,0.649729915492397,0.4330735527403403,0.5852280611566301,0.3780254381694931,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glcm,SumSquares,False
1626,original_glrlm_GrayLevelNonUniformity,0.4036170100808849,0.5624283543627234,-0.4786823516989766,0.5488665719825409,0.603753229180795,ODI,binWidth_0_25,r_amygdala,original,glrlm,GrayLevelNonUniformity,False
1627,original_glrlm_GrayLevelNonUniformityNormalized,0.2332534174363725,0.5738733116960649,-1.2988340642061318,0.18533045082978986,0.41818153007747455,ODI,binWidth_0_25,r_amygdala,original,glrlm,GrayLevelNonUniformityNormalized,False
1628,original_glrlm_GrayLevelVariance,0.6879201940409123,0.3195903688919265,1.106017274708637,0.12143675620518267,0.3311311217430417,ODI,binWidth_0_25,r_amygdala,original,glrlm,GrayLevelVariance,False
1629,original_glrlm_HighGrayLevelRunEmphasis,0.4662630729041775,0.10241131522148136,2.1867690510266207,0.08421929317674627,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glrlm,HighGrayLevelRunEmphasis,False
1630,original_glrlm_LongRunEmphasis,0.3724468674635496,0.5736621029097815,-0.6231665860385706,0.3731866931946336,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glrlm,LongRunEmphasis,False
1631,original_glrlm_LongRunHighGrayLevelEmphasis,0.4727111688688111,0.07181554771368362,2.718590832654812,0.07461248819331506,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glrlm,LongRunHighGrayLevelEmphasis,False
1632,original_glrlm_LongRunLowGrayLevelEmphasis,0.2693416348666953,0.6610001385683957,-1.2952133150971803,0.06835636184702902,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glrlm,LongRunLowGrayLevelEmphasis,False
1633,original_glrlm_LowGrayLevelRunEmphasis,0.4921077369031458,0.8648493114353231,-0.8134745854435375,0.0769180529999052,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glrlm,LowGrayLevelRunEmphasis,False
1634,original_glrlm_RunEntropy,0.6366810944272787,0.3483570414448273,0.8700042003401529,0.2182804787742444,0.4668781871070712,ODI,binWidth_0_25,r_amygdala,original,glrlm,RunEntropy,False
1635,original_glrlm_RunLengthNonUniformity,0.5087365958571858,0.34850483024883816,0.5457402260205279,0.4914261835053713,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glrlm,RunLengthNonUniformity,False
1636,original_glrlm_RunLengthNonUniformityNormalized,0.5282012506789057,0.3510390814238307,0.5894560618248407,0.453814003272537,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glrlm,RunLengthNonUniformityNormalized,False
1637,original_glrlm_RunPercentage,0.5430210325047792,0.3734225621414913,0.5401989805052507,0.4593259918381286,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glrlm,RunPercentage,False
1638,original_glrlm_RunVariance,0.36015085497127425,0.5552963926525708,-0.6246566947000121,0.396805021609792,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glrlm,RunVariance,False
1639,original_glrlm_ShortRunEmphasis,0.574949450316853,0.3895079166916508,0.5617824684133895,0.4277579991901146,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glrlm,ShortRunEmphasis,False
1640,original_glrlm_ShortRunHighGrayLevelEmphasis,0.5323176869138053,0.16710918179036355,1.6714964981357063,0.0955238583846813,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glrlm,ShortRunHighGrayLevelEmphasis,False
1641,original_glrlm_ShortRunLowGrayLevelEmphasis,0.6036989358412699,0.8212962333827448,-0.4440734235533466,0.3053181276755624,0.5483264333765202,ODI,binWidth_0_25,r_amygdala,original,glrlm,ShortRunLowGrayLevelEmphasis,False
1642,original_glszm_GrayLevelNonUniformity,0.7525027056277056,0.2769609358895072,1.4420142642072478,0.0267937958390086,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,GrayLevelNonUniformity,False
1643,original_glszm_GrayLevelNonUniformityNormalized,0.5861656218107596,0.5161885666547321,0.18341017075161045,0.7661629502980678,0.7749694209911491,ODI,binWidth_0_25,r_amygdala,original,glszm,GrayLevelNonUniformityNormalized,False
1644,original_glszm_GrayLevelVariance,0.6780714382265478,0.4537535557658226,0.5795283279292299,0.4445928291232719,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glszm,GrayLevelVariance,False
1645,original_glszm_HighGrayLevelZoneEmphasis,0.3976720647773279,0.5631868131868133,-0.5020343333201029,0.5347737099761961,0.5989373293597295,ODI,binWidth_0_25,r_amygdala,original,glszm,HighGrayLevelZoneEmphasis,False
1646,original_glszm_LargeAreaEmphasis,0.06179116375245532,0.4310598819871306,-2.8024158495744,0.09783148233807412,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,LargeAreaEmphasis,False
1647,original_glszm_LargeAreaHighGrayLevelEmphasis,0.3534897036005438,0.3444806947420443,0.03724505880365183,0.972228058639902,0.972228058639902,ODI,binWidth_0_25,r_amygdala,original,glszm,LargeAreaHighGrayLevelEmphasis,False
1648,original_glszm_LargeAreaLowGrayLevelEmphasis,0.09702510984768513,0.478623477344482,-2.302461098922913,0.08122270039245899,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,LargeAreaLowGrayLevelEmphasis,False
1649,original_glszm_LowGrayLevelZoneEmphasis,0.5279347211960539,0.2495576265188157,1.0809865587643392,0.21382109157955928,0.4668781871070712,ODI,binWidth_0_25,r_amygdala,original,glszm,LowGrayLevelZoneEmphasis,False
1650,original_glszm_SizeZoneNonUniformity,0.6786549707602338,0.3603174603174603,0.913409728667586,0.1693726379784885,0.3922313721607102,ODI,binWidth_0_25,r_amygdala,original,glszm,SizeZoneNonUniformity,False
1651,original_glszm_SizeZoneNonUniformityNormalized,0.2101352251532108,0.29897655571687776,-0.5087143372250019,0.7171562275083287,0.733834279310848,ODI,binWidth_0_25,r_amygdala,original,glszm,SizeZoneNonUniformityNormalized,False
1652,original_glszm_SmallAreaEmphasis,0.5010443354898415,0.3470355199248669,0.5298549339268855,0.5004351074242255,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,glszm,SmallAreaEmphasis,False
1653,original_glszm_SmallAreaHighGrayLevelEmphasis,0.268699465491888,0.3969224399060231,-0.5628636755439179,0.5780605656492863,0.6128834912908095,ODI,binWidth_0_25,r_amygdala,original,glszm,SmallAreaHighGrayLevelEmphasis,False
1654,original_glszm_SmallAreaLowGrayLevelEmphasis,0.7360326897195609,0.19176074246243366,1.9404624427463772,0.0397086363241245,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,SmallAreaLowGrayLevelEmphasis,False
1655,original_glszm_ZoneEntropy,0.7324011921284009,0.2570563376619838,1.5105495575850008,0.02344066278708054,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,ZoneEntropy,False
1656,original_glszm_ZonePercentage,0.6785714285714287,0.25714285714285723,1.3999306068886352,0.02139085535260364,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,ZonePercentage,False
1657,original_glszm_ZoneVariance,0.05848180929001375,0.4452255854463198,-2.9284766506467004,0.09853476883841572,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,glszm,ZoneVariance,False
1658,original_gldm_DependenceEntropy,0.7348414932680647,0.4824195939900705,0.6071445863577943,0.3000722063290808,0.5483264333765202,ODI,binWidth_0_25,r_amygdala,original,gldm,DependenceEntropy,False
1659,original_gldm_DependenceNonUniformity,0.13296515926546248,0.5025062996997266,-1.9180934156039091,0.10787868448564512,0.3164441411578933,ODI,binWidth_0_25,r_amygdala,original,gldm,DependenceNonUniformity,False
1660,original_gldm_DependenceNonUniformityNormalized,0.13296515926546304,0.5025062996997268,-1.918093415603904,0.10787868448564543,0.3164441411578933,ODI,binWidth_0_25,r_amygdala,original,gldm,DependenceNonUniformityNormalized,False
1661,original_gldm_DependenceVariance,0.4499409226881306,0.25795734126176056,0.8026030827640305,0.4282055355662711,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,gldm,DependenceVariance,False
1662,original_gldm_GrayLevelNonUniformity,0.28726762247500703,0.4733414013439609,-0.7204857166296974,0.5078965516634304,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,gldm,GrayLevelNonUniformity,False
1663,original_gldm_GrayLevelVariance,0.6648313538238575,0.4425047867806367,0.5872953604442627,0.3654179151253823,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,gldm,GrayLevelVariance,False
1664,original_gldm_HighGrayLevelEmphasis,0.4810747876906217,0.11436398502419867,2.072628395407326,0.07739607584860693,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,gldm,HighGrayLevelEmphasis,False
1665,original_gldm_LargeDependenceEmphasis,0.4632858161703308,0.6324380740328415,-0.44902170953100384,0.4611184943037492,0.5804532019010634,ODI,binWidth_0_25,r_amygdala,original,gldm,LargeDependenceEmphasis,False
1666,original_gldm_LargeDependenceHighGrayLevelEmphasis,0.4779219042848345,0.09919501302522893,2.2684353943587543,0.07269518931073635,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,gldm,LargeDependenceHighGrayLevelEmphasis,False
1667,original_gldm_LargeDependenceLowGrayLevelEmphasis,0.3490757764700536,0.7615856680678877,-1.1254660825301048,0.053201039001570284,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,gldm,LargeDependenceLowGrayLevelEmphasis,False
1668,original_gldm_LowGrayLevelEmphasis,0.4254014166918221,0.8320256708197047,-0.9678032032607552,0.05449773071912902,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,gldm,LowGrayLevelEmphasis,False
1669,original_gldm_SmallDependenceEmphasis,0.8447301104906713,0.41279592113742575,1.0330617614847195,0.05735047359508466,0.30968070206359233,ODI,binWidth_0_25,r_amygdala,original,gldm,SmallDependenceEmphasis,False
1670,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.7891547982477812,0.4137365361859015,0.9315959582448968,0.1241741706536406,0.3311311217430417,ODI,binWidth_0_25,r_amygdala,original,gldm,SmallDependenceHighGrayLevelEmphasis,False
