,binWidth_0_25_ODI_male_P45_nrxn,binWidth_0_25_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.9755633313910643,0.3445462119405469,1.5015380363728712,0.017380422382403844,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,1.0,0.4033683946907086,1.3098300466560422,0.015584997002893067,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.9999999999999998,0.40927108927108924,1.288871335847285,0.017295377974848876,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idmn,0.009532915932648489,0.6274541681583159,-6.04044869843381,0.013620099481412412,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idn,0.016415111036591323,0.5786175054172613,-5.139513557166258,0.018140137459168128,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneVariance,0.0001896871306030451,0.6883478279881655,-11.825300237997636,0.013848328248707704,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,1.0,0.30844628099173554,1.6969088434223811,0.010886402240481865,0.2280474423438279,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaEmphasis,0.9999119514691039,0.44954337977137476,1.1533407233253092,0.02318420848182156,0.2550262933000371,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.9930635401513658,0.490706134301795,1.0170267234646466,0.028032495979950015,0.2740955162484001,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneEntropy,0.0,0.48404317010543424,-inf,0.03687206350874326,0.3244741588769407,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.0,0.44426858513189443,-inf,0.0466516796412581,0.3732134371300648,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Maximum,0.09790568137997008,0.5227174043027867,-2.4165667101207955,0.06916360131352592,0.40575979437268545,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
