,binWidth_0_25_ODI_male_P45_nrxn,binWidth_0_25_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_10Percentile,0.39693897926355903,0.5360548290579644,-0.43346332934294646,0.568775468510359,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.3686152182261946,0.29610519847554506,0.3160058147065186,0.7428001278948281,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.6167206040992449,0.18766990291262134,1.716419746167568,0.059772948820103075,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelVariance,0.44367588932806323,0.1800364826237401,1.3012168707838172,0.26831858629472377,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.1766254624139335,0.5519446010407633,-1.6438301326288385,0.0874344861008857,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformity,0.29799400074990634,0.521259842519685,-0.806719433560639,0.44323926025690286,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.707689833589622,0.9643934542404328,-0.44650466454825477,0.256496786124083,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.27974183947820197,0.040863065727676104,2.7752266954700326,0.29593163939614536,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunEmphasis,0.41432302571410595,0.4764176870524771,-0.20147097506950234,0.7648394793922687,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.3491942668540593,0.40032664741408475,-0.19714777804380645,0.8107117539172592,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunVariance,0.656161297607232,0.561082046151468,0.22583875251315078,0.6459187941258497,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.3684784495721325,0.43477400055672993,-0.2386854240182175,0.7560209984513883,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformity,0.3657338996396555,0.4253355268536104,-0.21780700813550044,0.7868742809864626,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunEntropy,0.7199786302881961,0.6121159697570704,0.23414907877912944,0.631185912715104,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.7376283471888594,0.9948130147099847,-0.43153128197562063,0.2726141394622724,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.6831115929833628,0.8951272352879295,-0.3899714885299594,0.33624080205043455,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.3322079589832397,0.08905437828881632,1.8993281904072583,0.26020454225339623,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunEmphasis,0.6112824742314642,0.5209866769340616,0.2305927256357209,0.6575362104120134,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.25454560227179,0.0017160033325696934,7.212727975837208,0.28468034500664124,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunPercentage,0.3879968203497586,0.4467408585055644,-0.20339337871461538,0.7875199883251289,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelVariance,0.33112099061346,0.1757463426159916,0.9138638035087748,0.48566984086594467,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.25864972554264526,0.7530968402574605,-1.5418357314142201,0.02752427288384368,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.34257944911145766,0.3948534836833654,-0.20487881027156016,0.8192315047781816,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceEmphasis,0.4654474649799707,0.6165505436343708,-0.40560082876297004,0.569705225084821,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LowGrayLevelEmphasis,0.7304854604357209,0.9850063594224313,-0.4312774810138604,0.272992445845132,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.7146409643462153,0.9400484288193702,-0.3955164687072858,0.32271726886491986,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.32623096319044853,0.08246205606480835,1.9840913792573334,0.2619286098579457,0.8950413297182628,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
