,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_firstorder_10Percentile,0.6311075963555527,0.1846090186034266,1.7734129546632953,0.02786745125047066,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Imc2,0.24372266866262285,0.8512973502701605,-1.8044226974687905,0.0037443629484924996,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointAverage,0.08636893665635986,0.5357615884080478,-2.6330067175269987,0.031427900356017516,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointEntropy,0.08246539202701708,0.5377471358750213,-2.7050672351337948,0.022198878247413106,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumAverage,0.08636893665635992,0.5357615884080474,-2.633006717526997,0.03142790035601773,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumEntropy,0.10387567188366864,0.5307888036099555,-2.3532801304102775,0.031039258846716936,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumSquares,0.048651621026501335,0.5528114057527767,-3.506227601934145,0.016740742403568907,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.06782331851760018,0.5211000782913687,-2.9417071908981125,0.02471223401442432,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_GrayLevelVariance,0.06517405374010243,0.5995336365391521,-3.201471061019629,0.012309694743231573,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.8192749618281302,0.2392502158646888,1.7758274983588491,0.008881205663029692,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.8376764066508646,0.24413938511834504,1.7786879875253678,0.00888852182223806,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformity,0.13583389436975413,0.6981367252404297,-2.361666088517059,0.006101314029627404,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.19086037570681036,0.7545287367238345,-1.9830582301437332,0.006415807888034766,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Imc1,0.7432102898680736,0.15932513712168364,2.2217965738152134,0.008430389118078026,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunPercentage,0.26426133593369094,0.7550463188688511,-1.5145997905739044,0.020838257108915695,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.8375486067935178,0.24982771104975182,1.7452394086289411,0.009732201970746795,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.5201929719144349,0.045515191122378965,3.514626864018191,0.024149509896539197,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.5611763820591513,0.1018216050639547,2.462410579469756,0.01636437099352649,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SizeZoneNonUniformity,0.10838570843011341,0.630205355192295,-2.5396474760374077,0.02443415568118411,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZoneEntropy,0.3759630675562896,0.7880454096530786,-1.0676878178769784,0.030749955507533705,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZonePercentage,0.1019736842105263,0.5473684210526317,-2.424315312866855,0.03027170980284655,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZoneVariance,0.6059327056226347,0.15373065928855573,1.9787526603498593,0.023732091224235637,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelNonUniformity,0.95681311451788,0.4914657930227264,0.961146158236252,0.026097963259581622,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelVariance,0.05459755556699797,0.5858410808482313,-3.423601097064657,0.012927252729861676,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.8366318234814583,0.23291775542677745,1.8447722546660121,0.007285145759930463,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.8344531900835301,0.24068191576035208,1.7937033763199013,0.008681807715181705,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceEmphasis,0.10477143292052804,0.5869392445926259,-2.485965770561724,0.021668328002791823,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunEmphasis,0.28611348745158516,0.8325208454231998,-1.5408988879425747,0.007149417307111626,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Idn,0.08519819480056334,0.595420901054991,-2.805015097652028,0.01168213816111344,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.9319317602596424,0.4663033099078014,0.9989556486607081,0.0225319712067816,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Idm,0.8916865712162227,0.3767745965289436,1.2428349937529612,0.00918405456332989,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_RootMeanSquared,0.3189928454243429,0.7763020360251549,-1.2830940046860944,0.019946979066391035,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_TotalEnergy,0.2246521325427413,0.7083832086214099,-1.6568372582139383,0.016770309294149903,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Uniformity,0.9568131145178906,0.4914657930227335,0.9611461582362473,0.026097963259582642,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Variance,0.22464846584651885,0.7083521485938118,-1.6567975472693515,0.016771998748308745,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Range,0.06710809258354328,0.5420486392221913,-3.013863656576818,0.019738101570155986,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Minimum,0.8670068933836904,0.4120152778842245,1.0733456292628922,0.02349407697338563,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.32180659435287806,0.7686651219910619,-1.2561613183948122,0.0266248779452088,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.2952052660514273,0.7550102887510426,-1.3547778473073926,0.029870555735387515,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_ClusterShade,0.8046287985984352,0.3603445976546877,1.1589461582299199,0.017551485903646254,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Maximum,0.02297283685427931,0.5045868422731775,-4.457101659357289,0.023357495216937328,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_ClusterProminence,0.033306321994983706,0.5539299618206305,-4.055835623700201,0.01817840424771998,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Contrast,0.023877732264879103,0.5804431988047682,-4.60341716285587,0.00887476424004803,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Id,0.8477937237151139,0.33707730811465525,1.3306337770039296,0.009996712235533885,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_DifferenceVariance,0.10179041880895712,0.6178835023250647,-2.6017330818104147,0.012518526058393173,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_90Percentile,0.36150742973736805,0.7962358120150156,-1.1391704625745065,0.03183951976152239,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_ClusterTendency,0.07335985492633701,0.5348997081390856,-2.866205725467405,0.02846724374621617,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_DifferenceEntropy,0.12400746845104171,0.582467489937795,-2.2317505181683077,0.01618137451727383,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Idmn,0.10664254784773597,0.6848599462276838,-2.683025833219323,0.005304635488285666,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_DifferenceAverage,0.061749907849047325,0.5968525828968992,-3.2728657542298536,0.007989694327328292,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Entropy,0.0761503960226344,0.5745768717983634,-2.915576477213651,0.014355966567017686,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_InterquartileRange,0.27649012255553734,0.7466218067088004,-1.4331497043312316,0.029198409204836497,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Energy,0.22465213254274127,0.7083832086214098,-1.6568372582139381,0.016770309294149945,0.05286561771724472,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaEmphasis,0.5530481958016983,0.12534524839600367,2.1414979033478065,0.03269956476341194,0.05328817961444909,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_MCC,0.13542114509086708,0.5346442851913069,-1.9811263190724462,0.0367486131531374,0.05774782066921591,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunEntropy,0.18673389719053013,0.6149475600589482,-1.7194795501770077,0.036724128392664715,0.05774782066921591,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.12832832566672875,0.49775220331248066,-1.9555880531812744,0.04307701656308639,0.0665048676763439,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelVariance,0.17005346425986184,0.542255452156003,-1.6729842573364926,0.04450283303528186,0.06752153977766903,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.17471172788253223,0.5288257280392923,-1.5978159121237359,0.04575357508514564,0.06824262046597994,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
