,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_firstorder_10Percentile,0.6324103603163214,0.18448752171242555,1.77733776330794,0.026316448509041912,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Imc2,0.17744991435397392,0.6790983649471041,-1.9362086806915735,0.03124644643745212,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Imc1,0.8384346468510848,0.32294099168256707,1.3764277576139885,0.0337664852469377,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformity,0.1376931171885989,0.6233728211903496,-2.1786388095498235,0.035345516625820236,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_TotalEnergy,0.22143557367074534,0.6678755188499806,-1.5926922228343463,0.020276204485668685,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RootMeanSquared,0.310928887200495,0.7495578825879228,-1.2694552325895738,0.019944473576519097,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.31282918000589977,0.7920685136939423,-1.3402501381129917,0.025367479086211377,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Variance,0.2214356230866553,0.6678756498570079,-1.5926921838719064,0.02027619145632417,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_MaximumProbability,0.32914847427297644,0.7822875417894742,-1.248960479375217,0.03179184428149074,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_90Percentile,0.3791315420953789,0.8442203453909392,-1.1549211106647792,0.020426124005684346,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Energy,0.2214355736707454,0.6678755188499806,-1.5926922228343459,0.020276204485668713,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.32793985940027004,0.7872120659277405,-1.2633210690979155,0.022143988209339698,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_InterquartileRange,0.29746009158361486,0.786452115923814,-1.4026628043446931,0.02705827729994214,0.23926195869786004,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunPercentage,0.22656982193063158,0.6605435801311927,-1.5436980345562707,0.04007778579951768,0.24588194642263078,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceEmphasis,0.7417261976833327,0.2733018525245129,1.4403914868086822,0.04470580844047833,0.24588194642263078,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Id,0.8192216482593935,0.41171139428514036,0.9926204632338306,0.04326891458185459,0.24588194642263078,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Idm,0.8395844566110284,0.4433025078048104,0.9213839339952611,0.04809546180228963,0.24896474344714634,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.09884768593321622,0.533677064957042,-2.4326879147543283,0.05498195955776845,0.2546532863728223,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Correlation,0.7002581850507351,0.2298310593980985,1.607313164362939,0.052508885587107916,0.2546532863728223,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_DifferenceAverage,0.12964315962961237,0.5053758267118524,-1.962810571323152,0.061279660523043726,0.2696305063013924,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_InverseVariance,0.33247436609302383,0.7492845387781927,-1.172270569741113,0.07144779648646442,0.29940029003851754,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.16254299091025004,0.4624345842454375,-1.5084279509111012,0.14648122293882557,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunEmphasis,0.3653205212213102,0.6967328496380191,-0.9314427884742126,0.10805350212300349,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceEmphasis,0.05616309583545154,0.40612564913985183,-2.854231776995681,0.10856767674315906,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunEntropy,0.08414119570251266,0.4123763528853459,-2.2930773808316314,0.1359618864493055,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_GrayLevelNonUniformity,0.909731961334284,0.5857469598283302,0.6351639786361711,0.13087767537676587,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelVariance,0.16443212927688253,0.5530420403788177,-1.749896930912517,0.08544914468330195,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.5058771642001529,0.16251894917228699,1.638179174500143,0.1004548479838406,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_GrayLevelVariance,0.0430186112472013,0.3527506582943499,-3.035615918473599,0.16162579375309413,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SizeZoneNonUniformity,0.0236734693877551,0.34043223443223447,-3.8460245915151563,0.15630484565230096,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaEmphasis,0.30603602631564664,0.71189961126806,-1.2179723176528043,0.1518841693476524,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_GrayLevelVariance,0.041664595976046215,0.35303231933914747,-3.0829063697455865,0.16060996247997106,0.3115135811186401,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
