,binWidth_0_25_NDI_male_P45_nrxn,binWidth_0_25_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.2917559070481575,0.6996604509146536,-1.2618930782015514,0.031096916564463485,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MaximumProbability,0.22576407388037667,0.6368540009188409,-1.4961467453576807,0.01994421243200838,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunPercentage,0.7817986587295609,0.37542762414286834,1.0582623012503352,0.022962591342300977,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.7271218568272271,0.3214517703231461,1.1775948665681468,0.022403467291201247,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.17493605258469452,0.5889003032661628,-1.7511957714355877,0.023026612016232215,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_InverseVariance,0.835895366925932,0.4004874138226164,1.061565460922554,0.01787651449035811,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc2,0.7023164400971071,0.22109141432894414,1.6674782048528531,0.010786141058597131,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idm,0.25518532152612305,0.6410976399307255,-1.3289987512834678,0.029009943067737565,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Id,0.2393144261373581,0.6337742646620779,-1.4050617114066688,0.026235601502783444,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_DifferenceAverage,0.7179295515794921,0.34814828839787826,1.0441403526647182,0.03557110530356019,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaEmphasis,0.3412829140690493,0.7586729150835804,-1.152509844470332,0.03241572769624057,0.14905986984349032,l_hippocampus,male_P45_nrxn,male_P45_control
