,binWidth_0_075_vISO_male_P45_nrxn,binWidth_0_075_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_firstorder_10Percentile,0.6638169906601937,0.16731300458114315,1.9882359715027076,0.02090835364750363,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Variance,0.2406590126029514,0.7688249533053282,-1.675664708805501,0.015118216551775079,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.7559050159284713,0.3235320208738912,1.2242964555423947,0.019769702082849776,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_TotalEnergy,0.2406615696885047,0.7688361752605555,-1.6756704375238554,0.015118239628651874,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_RootMeanSquared,0.328135937450569,0.8400379553032631,-1.356160907945954,0.015937191263260136,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.2771559459280188,0.8046716682821025,-1.5377022790563928,0.02184746087760466,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunEmphasis,0.7477842143290374,0.28676775889529865,1.3827391843970822,0.014914057808822184,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunVariance,0.19075244813848857,0.6129469387529578,-1.6840606160158764,0.02061361198221769,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunEmphasis,0.20940856523528906,0.6679670629953106,-1.673456513504672,0.012974678927531442,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Energy,0.24066156968850466,0.7688361752605555,-1.6756704375238556,0.015118239628651855,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_90Percentile,0.3389496300097776,0.8629856213305231,-1.3482656261090882,0.0165999387970056,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.3211607919392835,0.8424984549980007,-1.3913782646140946,0.01830918562514588,0.1602147131024342,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_InterquartileRange,0.2585563185624881,0.7893027334107549,-1.6101001837597393,0.02388408221476571,0.1616768642230294,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_DependenceNonUniformity,0.6789856005052011,0.27744454297912535,1.2911815519498007,0.03103177455930078,0.17067476007615429,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_DependenceEntropy,0.17956690416319177,0.6015827913776114,-1.7442418259065327,0.029480748191018077,0.17067476007615429,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.6789856005052024,0.2774445429791257,1.2911815519498018,0.031031774559300312,0.17067476007615429,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.9976206527672713,0.4684915237129802,1.0904683863450213,0.07002268941012851,0.1852605882298264,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
