,binWidth_0_075_vISO_male_P45_nrxn,binWidth_0_075_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.7065322442064311,0.17047850173035511,2.0511655837321925,0.011209879005234794,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc1,0.6206440689149146,0.08337483298000722,2.896082267912481,0.010523221412151052,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc2,0.3898099703736293,0.9060567684971303,-1.2168304527475295,0.010598811029424452,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEnergy,0.7142459493445101,0.16301344048145494,2.1314300295519546,0.010496759086500204,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointEntropy,0.24081715896493955,0.7815719966293384,-1.6984405848932904,0.010346598994687782,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MCC,0.2717903204571353,0.8138037619596616,-1.5821868726875967,0.003937195871084572,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MaximumProbability,0.7240142421435052,0.2565249109617832,1.49691914517849,0.014815488862361913,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumEntropy,0.2551943972080949,0.7982369603705577,-1.6452204257025662,0.00902937772091743,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_GrayLevelNonUniformity,0.767842298138776,0.22580635596858295,1.7657239406556846,0.00979944733055616,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunEmphasis,0.6384680864395029,0.13144642814790605,2.280139569725103,0.01808068420527007,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.8133602329592169,0.23513750650227933,1.7903897759606955,0.012776529797764438,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idm,0.7596448211288285,0.23110424167990046,1.7167812917373277,0.01949691963508542,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.7935684168356566,0.2488908923115714,1.6728411705596522,0.014817683272780461,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformity,0.23530804902601768,0.7730710173496627,-1.7160502811722873,0.022967603076450953,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.23853435215048713,0.7860056462318751,-1.7203426273923534,0.022433893403070258,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunPercentage,0.27535502872306294,0.812089930889686,-1.5603465441769835,0.0189618967221569,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunVariance,0.5962829667918881,0.12700888108776326,2.231067744953255,0.021785220261588693,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunEmphasis,0.2593921879833936,0.8143489532130582,-1.65051209896702,0.020307434121879363,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.7717460608350745,0.2589174849296613,1.5756338190041341,0.016904220719260944,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.8749832370995376,0.3225248005058907,1.439845277441322,0.018704950460713975,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceEntropy,0.19165134111547755,0.7403518253053242,-1.9497269283961571,0.008959739050614616,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.7468509474982526,0.19977182410665453,1.9024672271864067,0.010226187537908249,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceEmphasis,0.690264875818489,0.15677563718932622,2.1384486913055243,0.018650607312480173,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_RunEntropy,0.2766563337799264,0.7987499577999045,-1.5296489965678912,0.009697382112424748,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Id,0.7491502161529706,0.2175367415814712,1.783995940007374,0.019106622092721504,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8518690070835572,0.2833972410903274,1.5878058890664737,0.016184472194851383,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.24171819156796245,0.7844448544134017,-1.698345977363502,0.01050357301396271,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.18358143916406996,0.7315887426364022,-1.9946126719618404,0.011396317001992659,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_DifferenceEntropy,0.23012226154925058,0.7603901694463591,-1.724339326877609,0.019481171943706372,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Uniformity,0.7468509474982524,0.1997718241066544,1.9024672271864074,0.010226187537908238,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RootMeanSquared,0.19333016158968966,0.7406005135534491,-1.9376288188260418,0.02112307088884852,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Entropy,0.24732187422690696,0.7872711147854508,-1.6704707026574652,0.010223103266768667,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_InterquartileRange,0.15829079138472035,0.7059050416997474,-2.1568967966151904,0.0161337516377184,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_90Percentile,0.2154262488064407,0.7594880772414434,-1.8178332698039252,0.010036156468051626,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Correlation,0.42388329363304683,0.9169887528044042,-1.1132369316889057,0.012594505385672014,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_DifferenceAverage,0.2110444679849742,0.7443472411303201,-1.8184287886272448,0.021824382346968978,0.05614302974243566,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
