,binWidth_0_075_vISO_male_P45_nrxn,binWidth_0_075_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_glrlm_ShortRunEmphasis,0.8417592297358567,0.1944114457816113,2.114294476338763,0.00044262278502681357,0.03850818229733278,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_10Percentile,0.646407187071638,0.11625186702738297,2.475189352401752,0.021407099889552327,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_DifferenceEntropy,0.7417000061283332,0.1739002771995672,2.0925755486119195,0.024683239510833434,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_DifferenceVariance,0.7484814160578122,0.18234632693005892,2.0372853570280625,0.02388564719707086,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Variance,0.2990114854279472,0.8697182462169077,-1.5403472000784328,0.02226993384631476,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Imc1,0.7694706913574572,0.23407856990687664,1.7168735157443888,0.02412923439116151,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_TotalEnergy,0.29901155157207904,0.8697188639617977,-1.540347905660273,0.022269872959321972,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Imc2,0.2827846561105284,0.8142839604070125,-1.5258281430344396,0.02076512595097015,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RootMeanSquared,0.37419745821612066,0.9084804619880934,-1.2796557289042696,0.02336120618714673,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.2950549837595637,0.8353226694094772,-1.5013497641263827,0.027117736935062593,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.2114132964869424,0.7665493965820357,-1.8583126469352278,0.02316810175452472,0.14691647244992906,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
