,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glcm_MCC,0.8828932295963758,0.2574423468054145,1.7779895972148092,0.0018975810144472463,0.16698712927135767,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Kurtosis,0.6549468802278314,0.1187763926227885,2.463129778862959,0.006119164240630312,0.26924322658773375,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Skewness,0.6980849874788577,0.24867619275879074,1.4891342897750928,0.013666084484644193,0.40087181154956303,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_10Percentile,0.3516366656765997,0.13276837431981922,1.4051739753808796,0.3086621106006255,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MaximumProbability,0.698038817844497,0.38749135159867293,0.8491431554392012,0.209629699969613,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.6144684324457886,0.8452761344230723,-0.46008382152123173,0.28169001933435756,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.6401627158268864,0.8382736007338785,-0.3889825418908658,0.37593549730639,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.34458277339720056,0.1339462546392527,1.363196337646722,0.3344605166799374,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunEmphasis,0.7334045104908895,0.46384211670096037,0.6609753166224385,0.2688895548564815,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.656304957244547,0.852861516949355,-0.3779451733263619,0.3680818828906848,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformity,0.443823101932993,0.6955140527251256,-0.648094899608928,0.20159548546535194,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.48195950605996063,0.7279459742906166,-0.5949194452077027,0.2136143607422664,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunPercentage,0.4026240153289322,0.6615925058548005,-0.7165096652613706,0.19921904368790458,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunEmphasis,0.5282154727113424,0.7737173680834744,-0.55068009706777,0.21490260406933592,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformity,0.541006208093588,0.8482086117046806,-0.6487739812248765,0.13968685034230865,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaEmphasis,0.32191057619548513,0.0749078750494773,2.1034706745465246,0.25742517150005,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.3707524680232744,0.08740734412674553,2.084629888599988,0.19325826242518251,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.6007136527373554,0.8487662887870673,-0.49868990344470393,0.23448568683968002,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformity,0.4410398223610651,0.672801059259619,-0.6092710515142546,0.22213415395773492,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.37994916985785565,0.18840401198598059,1.011976738788428,0.36808792607876445,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZoneEntropy,0.6867802887586087,0.876789620221118,-0.35238208598344906,0.3930422362014386,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZonePercentage,0.5514018691588785,0.7990654205607477,-0.5352094655240567,0.2024559442039119,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZoneVariance,0.32284671481377736,0.07590176942465415,2.0886439234490703,0.2570457504174765,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceEntropy,0.6047192978507354,0.8612296121863544,-0.5101323063030984,0.22357743496299667,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformity,0.3746038455456536,0.15560548877110864,1.2674727595160578,0.2879888546880638,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.37460384554565385,0.15560548877110883,1.2674727595160569,0.28798885468806307,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceVariance,0.565099825678018,0.7672864986854492,-0.4412596250500521,0.3025087016673398,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelNonUniformity,0.42956059347063447,0.194562915391674,1.1426248992658306,0.2562167782523042,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceEmphasis,0.6797854573484086,0.4458201438848935,0.6086176939986633,0.31466447688916754,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceEmphasis,0.5309200932367045,0.7909909534578823,-0.5751664519021945,0.17302757179876121,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.3765790982129277,0.16473993299936535,1.1927626192086311,0.3333676301988362,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.44621547603295786,0.19715436787669285,1.1784148781178236,0.2185761167655572,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.36748841860707004,0.13312727422513432,1.4648926129117732,0.27324742585677547,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Energy,0.6413451387839528,0.8334189771638802,-0.37794100127055513,0.3924026216637575,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_ClusterShade,0.6560894806827674,0.4554136160018135,0.5267151640872613,0.30588296175371177,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Uniformity,0.42956059347063436,0.1945629153916734,1.1426248992658348,0.2562167782523035,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Contrast,0.6183161680502318,0.8752105972138384,-0.5012854762320438,0.23313460479647757,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_TotalEnergy,0.6413451387839528,0.8334189771638799,-0.3779410012705545,0.3924026216637582,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RootMeanSquared,0.6629665518596772,0.8640089349348401,-0.38211014674675914,0.3695722517767473,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.5608942787537862,0.8471663428409629,-0.5949164062037521,0.1694393214911609,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_90Percentile,0.5883817010362609,0.8226647512051282,-0.48355225078415215,0.26111942486069134,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_DifferenceAverage,0.5352583810915807,0.7952411803021378,-0.5711569859577877,0.1936548099994041,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Median,0.8500871086804677,0.5949430524789137,0.5148591009201966,0.23997946085963967,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Variance,0.6411298288683225,0.8327083284921388,-0.3771947210753484,0.39370766865162043,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Mean,0.7510642473603822,0.485058516618665,0.6307775216686986,0.1730725674625664,0.6186834793096893,r_hippocampus,male_P45_nrxn,male_P45_control
