,binWidth_0_1_NDI_male_P45_nrxn,binWidth_0_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_10Percentile,0.37377269053746554,0.6682086470489625,-0.8381374888504484,0.11113248354384814,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.3564612410215233,0.2069315555337521,0.7845915548179878,0.506387073720811,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.36065209205696863,0.46725687631893653,-0.3736081027741639,0.6349386661184213,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunEmphasis,0.5459011195877963,0.42840612794437866,0.3496605392849827,0.6431253748387435,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunVariance,0.33868371616384807,0.5601033201683083,-0.7257543562373521,0.280719415992311,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunPercentage,0.5655822359927711,0.42845339530080223,0.4005985233892921,0.559363485211627,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.5644836264463025,0.4253374279770945,0.40832392254004296,0.5736336301145859,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformity,0.5652752184925736,0.43201494038173427,0.38787224502839646,0.5844078915002611,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelVariance,0.5611154363392297,0.4452398521362776,0.33371487209672196,0.5966634672024069,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.6025986181172795,0.4124607904928347,0.5469403846964715,0.41706687396866304,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.3382158062553763,0.19766025583872676,0.7749212715088163,0.5314313333442899,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.3377797714998874,0.49218464626088443,-0.5431167209633657,0.5082589775115678,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunEmphasis,0.3881156123651939,0.5750953437273004,-0.5673146887207563,0.3936934353935585,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.3581498152189831,0.4754273210068708,-0.40866161416305546,0.6048025434283781,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.6064277423013593,0.39541886422462647,0.6169540548342227,0.4135167400659787,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.5234800566785469,0.7753509969407734,-0.5667149829948469,0.29184879515463746,0.7647977430514787,l_hippocampus,male_P45_nrxn,male_P45_control
