,binWidth_0_075_vISO_male_P45_nrxn,binWidth_0_075_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_firstorder_10Percentile,0.6560569020772817,0.22680018785905265,1.5323991149177865,0.03444666124765141,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.45097869778714716,0.7791188413990524,-0.7887841151534222,0.16668520090798433,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SmallAreaEmphasis,0.5541432024440902,0.9186623863447718,-0.7292759125971712,0.06916012768034847,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Id,0.41443806316532417,0.7408284817964187,-0.8379830550247116,0.17135488711404392,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idm,0.4097004035185581,0.7329206709668107,-0.8390877402802585,0.17420179764664864,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idmn,0.5181947930004052,0.7666251513746275,-0.5650268118399553,0.17961172042786536,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idn,0.47084684122514364,0.7320608114608774,-0.636705645475933,0.15318280211394406,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Imc1,0.6750411981275513,0.3666436476339928,0.8805970094436946,0.1671075365613777,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.24046656380074527,0.6639873826143404,-1.4653195218417217,0.04176991805853618,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_InverseVariance,0.5734329821403663,0.23938298059163152,1.2603043017856395,0.1624995744576478,0.44097034076427044,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
