,binWidth_0_25_vISO_male_P45_nrxn,binWidth_0_25_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.41359159918610755,0.8243448500713901,-0.9950411074720877,0.020549429999572457,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_90Percentile,0.3957511934871474,0.8631319011792152,-1.1249873433201836,0.013694935222324848,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Energy,0.3293783524773749,0.7613856808224866,-1.208881696917061,0.013188934978355096,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_InterquartileRange,0.4242698700855164,0.8384138264165705,-0.9826802808332277,0.021546331959538947,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Variance,0.32961038064449594,0.7614606620284462,-1.2080078282652562,0.0132256495398043,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.44802292912171027,0.9114586811679916,-1.0246046874891133,0.013834844756538749,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_TotalEnergy,0.32937835247737507,0.7613856808224868,-1.2088816969170608,0.01318893497835509,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_RootMeanSquared,0.379848666967279,0.8034681453603003,-1.080816069043444,0.017473956863853543,0.2370096515549284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterShade,0.11747777996919082,0.4843871263340792,-2.0437726149387485,0.06793932435313482,0.5457370208222027,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Uniformity,0.7228233349575532,0.3369514746768516,1.1011022417585858,0.06821712760277533,0.5457370208222027,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelNonUniformity,0.7228233349575461,0.33695147467684594,1.1011022417585956,0.06821712760276692,0.5457370208222027,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumSquares,0.17106010252104653,0.5080865164333346,-1.5705708687402913,0.08066047510452881,0.5915101507665447,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunEmphasis,0.4727589625740247,0.14601652123449044,1.694973195076467,0.09676396475166264,0.6550176075497163,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_10Percentile,0.4549735401006206,0.1361926108491091,1.740134213091727,0.11019143848298907,0.6926318990359313,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_MaximumProbability,0.7115092344764422,0.3520949855601415,1.0149178003210666,0.14878654567446042,0.7421573951056911,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelVariance,0.16214728116948507,0.44032856111105617,-1.4412755917227504,0.1518049217261641,0.7421573951056911,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterTendency,0.500998791665193,0.8111097978510294,-0.6950900977277781,0.14524573768214655,0.7421573951056911,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Imc1,0.4659071289189841,0.14033987121850747,1.731117461871306,0.12778089370993093,0.7421573951056911,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumEntropy,0.2232445653863664,0.489895423345601,-1.133848758733042,0.1741346073779981,0.7976597161300041,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterProminence,0.31992777139257234,0.5677820298538225,-0.8275909575671734,0.18128629912045546,0.7976597161300041,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_GrayLevelNonUniformity,0.5689252336448599,0.2946893897746015,0.9490439530829938,0.24307249586049867,0.8055043749130101,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Imc2,0.5410564085573608,0.7679897824919198,-0.505308105147625,0.27512934380177173,0.8055043749130101,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LongRunEmphasis,0.5488369449076658,0.7902827604517275,-0.5259913373163448,0.26813290261977435,0.8055043749130101,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.6087760591795561,0.32413360233131583,0.9093230343747235,0.2837572229807195,0.8055043749130101,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.6688478982776206,0.3384872961476278,0.9825764783323035,0.21187522378904816,0.8055043749130101,l_hippocampus,male_P45_nrxn,male_P45_control
