,binWidth_0_5_ODI_male_P45_nrxn,binWidth_0_5_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glszm_SizeZoneNonUniformity,0.17029573942458218,0.8074940496429784,-2.2454092876094642,0.000609213478659097,0.032405286122724544,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.7584157284768194,0.08618459737806225,3.1374869201659368,0.0007364837755164669,0.032405286122724544,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaEmphasis,0.2695695908977694,0.8916742978004262,-1.7258590717619928,0.0031131001731066112,0.09131760507779393,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.3248402094754862,0.7761433253328527,-1.2565928663917367,0.008645910641383016,0.1519237937035599,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZonePercentage,0.2916666666666667,0.8000000000000004,-1.4556794837761902,0.010358440479788174,0.1519237937035599,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.13166379418958965,0.6459260312928703,-2.2945102850823424,0.00735966069129624,0.1519237937035599,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5260861606204158,0.07818035102474932,2.750421131243119,0.01926114365060735,0.24214009160763528,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceEmphasis,0.29358144551403165,0.7389971459233338,-1.3318080005033464,0.029880848415930774,0.29216829562243424,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.43948177376193465,0.8412640865948638,-0.9367554222186347,0.028538256130712116,0.29216829562243424,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.3826215906790411,0.7472372823783666,-0.9656481533481283,0.03493270149078832,0.30740777311893724,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
