,binWidth_0_1_vISO_male_P45_nrxn,binWidth_0_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.9792401358397285,0.2239120064247911,2.128730801310523,0.011010334756207621,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_JointAverage,0.005064481551079747,0.799727518253747,-7.30295013251257,0.009080278460246859,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumAverage,0.005064481551079636,0.799727518253747,-7.302950132512601,0.009080278460246864,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.014196583826840053,0.790376632028662,-5.798924577488495,0.01051029455934058,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.0015295714236130686,0.7985376174853426,-9.028089086071603,0.009673032021295965,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.03564393314226466,0.7493873469329042,-4.3939831731731,0.008731062607729443,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.9495741084030438,0.20069828058516076,2.2422523412690945,0.008960029248979406,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.9966848092644127,0.20083080557351196,2.311156757891765,0.009721788629949383,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.9844226626303494,0.20228460227356054,2.2828913634122436,0.01056904539110191,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_HighGrayLevelEmphasis,0.002766292247685681,0.7966118151229558,-8.169779487796433,0.00927656546203986,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.021880725819263896,0.7789325419614205,-5.153765891134257,0.008523130487677326,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.9912275731004051,0.19581350924474575,2.3397360192364527,0.007262080191274423,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.9935818432543742,0.19622215636506404,2.340150857718782,0.008811230447572743,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.005516095305628327,0.7845268360181226,-7.152031603977005,0.00998449613627718,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Autocorrelation,0.0042476494920672125,0.7979363264507736,-7.553465094339596,0.009216601336876514,0.06459396390308471,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Imc2,0.14017131151365886,0.5914758524081798,-2.077128163266347,0.022120285545322176,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelVariance,0.07910516605166051,0.6460024600246002,-3.029695839111556,0.027443343390660506,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_10Percentile,0.6272372943597246,0.2121350157639963,1.564028565034948,0.021795644011927955,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.32095459625721967,0.7359500183764173,-1.1972385684287816,0.02459467505142267,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_TotalEnergy,0.24072218568116455,0.6407946385412,-1.4124929658680212,0.02818609404446001,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_InterquartileRange,0.24764994857302913,0.6873656426697359,-1.47277542036453,0.029156939577118852,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Energy,0.2407221856811646,0.6407946385412001,-1.412492965868021,0.028186094044459997,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_RootMeanSquared,0.3423754971491244,0.7317925058137402,-1.0958551855022058,0.028745852012957672,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_90Percentile,0.3494675370187495,0.762143854356877,-1.1249048855554267,0.027611745449003668,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Variance,0.24069725425105995,0.6407960725403189,-1.412645621057047,0.02817668495574256,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.2714251820508341,0.7084246403642721,-1.3840598165768492,0.025871449253425112,0.09868502626101765,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.0625,0.5976190476190476,-3.257298036284649,0.03392746501780195,0.1066291757702347,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_MCC,0.10759481614838204,0.6137069446402746,-2.5119413375309927,0.03352942812037874,0.1066291757702347,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Imc1,0.7967072292894202,0.3992806712869873,0.9966464314629915,0.03755045214519943,0.11394619961301895,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_JointEnergy,0.34603364393354674,0.7134228843082354,-1.0438451794626553,0.04666604498158624,0.13247135349611577,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idn,0.17236950721065858,0.7953536002735433,-2.206091820923317,0.04609328300610819,0.13247135349611577,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceEmphasis,0.24053550450162842,0.6653049948127844,-1.467766004605651,0.05683898432656166,0.15481929299380986,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idmn,0.18617197952408526,0.7998105814192205,-2.1030224167073888,0.0580572348726787,0.15481929299380986,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.875,0.3865646258503401,1.1785733929634832,0.06046176231711465,0.1564892671737085,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Median,0.08008806195054763,0.4762664608519181,-2.572109842853457,0.06589145749630575,0.1656699502764259,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Minimum,0.8327203585360791,0.4473212319126917,0.8965208588511285,0.07156013442430456,0.1657182060352316,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_DifferenceVariance,0.5692842504119859,0.16765506130604138,1.7636531502340305,0.07098508354309566,0.1657182060352316,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Range,0.24703630162897525,0.6585739574080222,-1.414622403904479,0.07146522165454987,0.1657182060352316,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_MaximumProbability,0.380164922591705,0.7324578259136573,-0.9461202709826034,0.07444235154594481,0.16797248553956778,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.9673782285780916,0.565315477738676,0.7750238724445421,0.08490852276159119,0.18679875007550062,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelVariance,0.024332499636372518,0.4241263810332129,-4.123537784009413,0.08879509289919457,0.1905845896372957,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Entropy,0.10073149628175315,0.4845546394854964,-2.2661445069636272,0.09467239696313885,0.19836121268467188,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.13766339445387174,0.5321331371411114,-1.9506422572677153,0.09981232069921345,0.20426707491932053,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelVariance,0.14361164917803393,0.49149152156122683,-1.7749937503622224,0.1190945589801966,0.2381891179603932,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.967741935483871,0.6219662058371735,0.6377861855981837,0.1238273862179576,0.2421513330484504,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SizeZoneNonUniformity,0.125,0.5571428571428572,-2.156119201917282,0.1266672430282313,0.24231994318444247,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumSquares,0.16403911240174196,0.48005620867340326,-1.5491634950273283,0.14784750347117592,0.26552204705027516,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.16791767605949895,0.5233601787185401,-1.6400500518627315,0.14737898873424454,0.26552204705027516,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Contrast,0.22994344148773216,0.6002136454908751,-1.3841970687540115,0.1457373981390592,0.26552204705027516,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Kurtosis,0.4037143190772584,0.10400057016683875,1.9567433199883357,0.15730124228374473,0.2768501864193907,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.5966026271306798,0.21997250981199334,1.4394470906229617,0.17079342625403268,0.2947023825559779,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunLengthNonUniformity,0.12836607204489336,0.4457997364962374,-1.7961318243210724,0.18050314213385268,0.3054668559188276,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZonePercentage,0.25,0.5666666666666667,-1.1805722456418208,0.18660000428747944,0.3098264222131734,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Maximum,0.40326278314803726,0.6873351242335863,-0.7692934193920088,0.21165990140706642,0.3449272467374416,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_ClusterProminence,0.1395616541003668,0.40361312596906096,-1.532070491601074,0.23544103399065655,0.3767056543850505,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelNonUniformity,0.5502022242427245,0.2970380754880978,0.8893140987886697,0.2814122735923605,0.43404827477129865,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Uniformity,0.5502022242426889,0.2970380754880864,0.8893140987886319,0.281412273592419,0.43404827477129865,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LongRunEmphasis,0.3991666969839114,0.609707503254618,-0.6111259406657567,0.2860772720083559,0.43404827477129865,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_DifferenceAverage,0.22770109118692794,0.48632607406646144,-1.0947827376769868,0.3061933221252684,0.45669512452582406,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_JointEntropy,0.28240893374187337,0.5025312700326594,-0.8314276432174955,0.34800581708155015,0.5104085317196069,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Idm,0.7727573019031837,0.5369554247120447,0.5252130533645789,0.35566956227312607,0.5130970734431982,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_RunVariance,0.4858977046358546,0.6535840424006697,-0.42772014252353463,0.3930380742648506,0.5490055640524897,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Id,0.773133367053056,0.5518919746483277,0.48633139670520587,0.38990578944401716,0.5490055640524897,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Mean,0.5235591050298263,0.699080752100081,-0.41710670016479695,0.3994813831301284,0.5492869018039265,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_ZoneEntropy,0.4149710667488343,0.6047094663015862,-0.543231413380041,0.42814962423213365,0.5796487220373502,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_ClusterShade,0.6762658074036509,0.4880166421426194,0.47066006485029854,0.4445493294077335,0.5838856863862768,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
