,binWidth_1_ODI_male_P45_nrxn,binWidth_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_firstorder_Range,0.463603982798645,0.07365719260423287,2.653994644499247,0.05273219868351851,0.07734055806916049,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZonePercentage,0.3157894736842106,0.6947368421052632,-1.1375035237499347,0.07133156528322519,0.1029045531954724,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZoneEntropy,0.32340783298412745,0.7011332169356619,-1.1163339641651358,0.08084715653412898,0.11475080282263468,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Median,0.6830219536517869,0.3111002955657006,1.134552184752517,0.09283024670563851,0.129667646192003,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.536697285416137,0.2441676469724637,1.1362365399766556,0.11994354143097409,0.16492236946758937,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.5566129525939373,0.24827190577582042,1.1647534644337592,0.13897382646970527,0.18814918045129328,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6170550578079799,0.31201016905084955,0.9838061718438841,0.1504616130368902,0.20061548404918694,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunEmphasis,0.5055116480266757,0.237873006494938,1.0875527691867664,0.18792512959195917,0.24451311976665518,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Skewness,0.8794922989730752,0.5528481049092868,0.669787790951705,0.18894195618332446,0.24451311976665518,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaEmphasis,0.5893168077411904,0.3068935131042624,0.9413052620113127,0.19492356254508147,0.24859816672416188,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc1,0.42810311231606624,0.7162390212216997,-0.7424827958848653,0.21563641189887803,0.27108577495858954,l_hippocampus,male_P45_nrxn,male_P45_control
