,binWidth_0_5_NDI_male_P45_nrxn,binWidth_0_5_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_glcm_SumAverage,0.5587063737823179,0.2861286508320234,0.9654263129736222,0.20677506594315528,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointEntropy,0.2057885735299081,0.531551533108194,-1.3690466872184086,0.1763212635605357,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_MaximumProbability,0.6417588202477811,0.2988526358741872,1.1025969517848788,0.1200883845637737,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelNonUniformity,0.4508990401261599,0.1693552110183532,1.41275205988161,0.17806968445536642,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumEntropy,0.2624979485494947,0.5727900883706638,-1.1257003802462708,0.2577433761785883,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumSquares,0.5129208634587457,0.8380379952809449,-0.7082793995943139,0.13139092492605708,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.39488344754892335,0.6564638856498732,-0.7332887504810313,0.237408500393305,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.46858288770053313,0.6951871657753997,-0.5690971790178336,0.2750880489203347,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.2545933976672474,0.6278422522058051,-1.3022071154096329,0.07738820939572014,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.29404487647229516,0.6567596145018186,-1.1593290628007815,0.08456118358374067,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.5314171122994669,0.30481283422460026,0.8019210360069742,0.2750880489203347,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointEnergy,0.7968762966906553,0.4711083276385864,0.7582969501260894,0.17704938231075726,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.6233618845211666,0.18030079026680995,1.7896642238497822,0.04894246953972841,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.0625,0.41200000000000003,-2.7207162425211315,0.19314068919927807,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelVariance,0.9375,0.5880000000000001,0.673002535434241,0.19314068919927807,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaEmphasis,0.8728889135330328,0.5177530899598045,0.7535338053274777,0.22123704556023308,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.8450656064922695,0.48658565119150055,0.7963695714588126,0.2000872246163538,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.8422832357752179,0.5157922184198394,0.7075154441347066,0.24762735812905065,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SizeZoneNonUniformity,0.0,0.27999999999999997,-inf,0.24799967531413059,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaEmphasis,0.16071428655556577,0.5021428575996072,-1.6435996816157994,0.26148972578509916,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.040178570853881976,0.37196428439131024,-3.2106659483277555,0.18392179883741752,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZoneEntropy,0.15862476259404612,0.49881804420984166,-1.6528956492067235,0.2601295057792487,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZonePercentage,0.06250000000000003,0.4,-2.678071905112637,0.19702207215775042,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelNonUniformity,0.05000000000000002,0.384,-2.9411063109464313,0.1963802234518808,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointAverage,0.5587063737823215,0.28612865083203187,0.9654263129735886,0.2067750659431602,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelVariance,0.5491009598737833,0.8306447889815672,-0.5971602318096851,0.17806968445538804,0.6724374529163737,l_hippocampus,male_P45_nrxn,male_P45_control
