,binWidth_0_5_NDI_male_P45_nrxn,binWidth_0_5_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_10Percentile,0.37377269053746554,0.6682086470489625,-0.8381374888504484,0.11113248354384814,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.2421510806022058,0.5577654391285316,-1.203751102291032,0.10737586434267611,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MaximumProbability,0.34499376610085797,0.5909258522214472,-0.7764068230803822,0.3174117787563036,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumAverage,0.007306316086308107,0.2099393679486669,-4.8446847477469825,0.39572450027924766,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.6195083417152603,0.3017866478632641,1.0375947312566753,0.2067735614572932,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.4343409308939652,0.7118196579844394,-0.7126838614755747,0.29765179955052307,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.005843748520762498,0.20410304262256407,-5.126259784278239,0.4087241803329519,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.0012940810114096257,0.2014692659856479,-7.2824880280314215,0.4058775666558556,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.020057067606409518,0.2187527647033372,-3.4471186496918533,0.40005722576963815,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.9759236370156903,0.7652837032437374,0.3507735880891785,0.3663021015088771,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.997041456829619,0.796640946888961,0.32372385759965366,0.4043327871866216,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.4845013485688341,0.25839214363192015,0.9069384754590164,0.4096516392723354,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformity,0.36366828173670784,0.61520044555301,-0.75843344523133,0.28925658685454975,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.3473463615091301,0.5766830265821532,-0.7314035753882374,0.3309355675772096,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunPercentage,0.4427835051546367,0.7195051546391695,-0.7004035437275589,0.30374406274274934,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.3751536719199109,0.6522965855197356,-0.7980463975947691,0.27043410484346575,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunEmphasis,0.2891720199843917,0.604797345020691,-1.0645238411227558,0.19289918915955376,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformity,0.1794871794871793,0.5394383394383391,-1.5875772636315484,0.08885523232347128,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaEmphasis,0.7495659713202997,0.44096556601294046,0.7653894557952158,0.20219174421973957,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.8410861962586518,0.5112845094114788,0.7181273416522485,0.13971809053136613,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformity,0.22777777777777775,0.4846560846560847,-1.0893343607001003,0.28265756146927395,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZonePercentage,0.15000000000000022,0.48,-1.6780719051126356,0.1684146158098091,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZoneVariance,0.8321419348299894,0.49702553031466856,0.7435096641136903,0.1652301111939334,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelNonUniformity,0.09649205353406387,0.4439355918025285,-2.2018683377053643,0.13887486830976423,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelVariance,0.822094681098406,0.6256692271880183,0.3939044109529421,0.3948852955606114,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_HighGrayLevelEmphasis,0.005412394727206088,0.20733247894544116,-5.25953526504281,0.3987460559855567,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceEmphasis,0.5161063653899163,0.26455772940204125,0.9640858555945603,0.352418288454666,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.023875957843774942,0.222986219707278,-3.2233240392584124,0.3965888826430201,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.9799540101722668,0.7574857482684841,0.3714952990507225,0.33667652849976154,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.9877717391304347,0.7834336795661365,0.33436654212453526,0.3883200182427206,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceEmphasis,0.2973758244675544,0.6147420991254975,-1.0476939214388645,0.19464077634015278,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.006061321488982613,0.2045739952112977,-5.076846591471255,0.4078860275962203,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointAverage,0.007306316086308551,0.20993936794866724,-4.844684747746897,0.3957245002792481,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.14816808177909024,0.36760156570371694,-1.3109082142445876,0.3173765822596601,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc2,0.26939831273061077,0.5975113786834163,-1.14922537217796,0.09971827812611464,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RootMeanSquared,0.6300343831130689,0.3482504447161109,0.8553053683718329,0.28460348664829177,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_TotalEnergy,0.6152152014721108,0.3285016860839132,0.9051903761584784,0.27389985481489126,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Uniformity,0.09649205353400703,0.44393559180261943,-2.2018683377065096,0.13887486830960702,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.6911525054839438,0.3763286746106171,0.8770108613117301,0.1256680952312826,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Variance,0.6147455259301735,0.32463996678960494,0.9211487074172364,0.26547133349088115,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Autocorrelation,0.0060565981056865115,0.20765622827238586,-5.099545650756766,0.399275152674662,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_ClusterProminence,0.51618270507341,0.2457459151122464,1.0707143684091949,0.33198431341567713,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_ClusterShade,0.7051436797379709,0.37469054393381834,0.9122176814857839,0.13563501888333157,0.6110058348468732,l_hippocampus,male_P45_nrxn,male_P45_control
