,binWidth_0_1_ODI_male_P45_nrxn,binWidth_0_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.6800683173175516,0.22949967176345104,1.5671875915511524,0.03902281982435387,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.2089475440240438,0.6404012376751211,-1.6158352948122745,0.04971275926158623,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Autocorrelation,0.14156332248291664,0.5554762177871486,-1.9722776180091561,0.04261791599973091,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointAverage,0.16987401699414606,0.5999659528613333,-1.8204154297263757,0.034942405994191836,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.1494778251514734,0.5467670588001116,-1.8709948488937933,0.04752151418024523,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.7304185432027951,0.2665038597911284,1.4545669638456893,0.02827000718660135,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.14433364373824922,0.5560154404215609,-1.9457173199123086,0.04320737340037355,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.1495708778894605,0.5351259503936985,-1.8390491892061611,0.037711781155154174,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.6764718584236735,0.22537972821378358,1.585672160498265,0.044600310704662305,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.7527622361036036,0.28792136056098705,1.3865194292695697,0.030217678404454086,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Minimum,0.8382066302890918,0.4054088445161648,1.047928369961072,0.02851461543308353,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc1,0.8678225321393332,0.47057242778722747,0.8829832534438581,0.04240956604533478,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumAverage,0.16987401699414578,0.5999659528613333,-1.8204154297263782,0.034942405994191725,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_HighGrayLevelEmphasis,0.14212596067098165,0.5547255840767263,-1.9646041636896352,0.04285597937482256,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.11163675158074185,0.578262318903928,-2.3729120449564496,0.05109497506948935,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.6794605313061692,0.22798966415923888,1.575421328012597,0.038944088329019036,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.7364467887219748,0.26838794406297967,1.4562614210399445,0.027164112881308274,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.6377508445796923,0.20220008974685416,1.657209266820471,0.024862626985723175,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.15394039828633757,0.5512585775624814,-1.8403573140523626,0.048557774218770604,0.2366504108481612,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.07996223696356325,0.5688492759299548,-2.830655704694752,0.054203346396791474,0.2384947241458825,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.5558594348786594,0.15273667301097726,1.8636735982912267,0.06325160512600901,0.25300642050403604,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Kurtosis,0.2692761802648298,0.6434786899449533,-1.2568057545548954,0.060642391169824617,0.25300642050403604,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.17330491141720655,0.5377963673775924,-1.6337474696651462,0.07612940569910828,0.27914115423006375,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Range,0.1399571067875709,0.5408190584330066,-1.950161246597802,0.07577482111990862,0.27914115423006375,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.26910682805421526,0.6104433346430382,-1.1816783840254172,0.14488712591137176,0.2851786323863076,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
