,binWidth_0_5_NDI_male_P45_nrxn,binWidth_0_5_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_glcm_DifferenceAverage,0.3419310830131428,0.8796860157575395,-1.363283101961225,0.03136128421603736,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Contrast,0.3419310830131428,0.8796860157575395,-1.363283101961225,0.03136128421603736,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Correlation,0.6620110424101152,0.11783339363370644,2.4901068289278583,0.029121591768081073,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Id,0.6580689169868528,0.12031398424245765,2.451434341208018,0.03136128421603719,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idm,0.6580689169868528,0.12031398424245765,2.451434341208018,0.03136128421603719,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idmn,0.6580689169868705,0.12031398424246617,2.4514343412079547,0.031361284216032785,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idn,0.6580689169868563,0.12031398424246191,2.4514343412079747,0.03136128421603853,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.3049313456237801,0.8388596185795059,-1.4599449380536211,0.025759570395885396,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_InverseVariance,0.3419310830131428,0.8796860157575395,-1.363283101961225,0.03136128421603736,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointAverage,0.7073778744775261,0.22742064364745004,1.6371178769191144,0.0069137370412465475,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunPercentage,0.34228957481095845,0.8799553737448879,-1.3622130079077597,0.03210344268794613,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumAverage,0.7073778744775172,0.2274206436474401,1.6371178769191594,0.006913737041246536,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumEntropy,0.6491731630229918,0.07686997341243682,3.0781112851721684,0.016630933388686917,0.08687454768349227,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
