,binWidth_0_5_NDI_male_P45_nrxn,binWidth_0_5_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.4033606599151385,0.8133943843592817,-1.0118846469071032,0.05136139219007681,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_90Percentile,0.4876739035880612,0.05439886492349588,3.1642683190261045,0.044972945873985856,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Correlation,0.637107682550751,0.13465318282975983,2.24228890268617,0.047928380777525675,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_InterquartileRange,0.5923686288749321,0.12474645739881422,2.2474963933705845,0.030396843667858157,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Variance,0.4891046475837477,0.08557206256275218,2.514931403837851,0.05750648192343567,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.5829901276660815,0.13473853158745824,2.113308971396476,0.02975668639486507,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc2,0.6943759611597101,0.21273298291193274,1.7066732720519442,0.04218753895414838,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.5822555307732172,0.11495427677407596,2.340592297211683,0.028216623120873755,0.6325713011577924,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.1623172579423108,0.48240698950205213,-1.5714344116411993,0.10933843141283814,0.6877009357707838,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_TotalEnergy,0.4093552039956569,0.058957603779567824,2.7956034408263006,0.1172217504154745,0.6877009357707838,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_RootMeanSquared,0.4233408102313655,0.06777827280816888,2.642924793520723,0.11163944149925188,0.6877009357707838,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Skewness,0.09696033020322577,0.5021683838112728,-2.372704683243161,0.11306388989119141,0.6877009357707838,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc1,0.4852526956493179,0.8582664324520971,-0.8226893470836695,0.10246349349523486,0.6877009357707838,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
