,binWidth_0_25_ODI_male_P45_nrxn,binWidth_0_25_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glcm_Id,0.13608480619665286,0.5449332423324904,-2.001573502091465,0.04747989586065202,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Correlation,0.14479764167569287,0.536826700141342,-1.8904183232363478,0.051924983656315545,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_DifferenceAverage,0.8275158726128189,0.446040957035855,0.8916107950558123,0.05259206819376685,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunVariance,0.10776378656128549,0.6295817069978284,-2.546521173140306,0.01706367272937144,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Idm,0.1510851764967054,0.5482799866675834,-1.8595506937869166,0.049561233943398,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc1,0.856381545815215,0.43056698963410883,0.9920159910367984,0.05938661919040001,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_InverseVariance,0.8838724316983244,0.4469828679627,0.9836186255077634,0.042398439315405836,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceVariance,0.3088255832785243,0.7338862530437039,-1.2487642021101217,0.03603564595820318,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunEmphasis,0.06779211804635099,0.578246193705221,-3.0924944132867624,0.028234092696399097,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceEmphasis,0.1175578831312003,0.5675750697191784,-2.2714399358876594,0.027464861213586406,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformity,0.8437431381936205,0.44665915716367144,0.9176295246749808,0.05680593196313445,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.8320119233746524,0.3927151078079625,1.0831211036884423,0.048132166767376465,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunPercentage,0.8856319338699157,0.46056123558842754,0.9433142555357527,0.04646530902837696,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.796297055070514,0.4142223312810131,0.9429013888613276,0.05903095096657756,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_ClusterShade,0.5738601566726755,0.20037654844607067,1.5179855419108572,0.05911168443024159,0.34840149925034675,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
