,binWidth_0_1_NDI_male_P45_nrxn,binWidth_0_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.8194137803806734,0.2808793191448268,1.54464175112765,0.008701467251978486,0.1563401436972622,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.7689409601778396,0.2554224361102313,1.5899875754810955,0.010659555252086058,0.1563401436972622,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Idn,0.16148888215022694,0.6452742923479178,-1.9984777051472857,0.008630269451106119,0.1563401436972622,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Idmn,0.1494171170300831,0.7271429302277597,-2.282893543278362,0.0018356532128134785,0.1563401436972622,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.7565350292204892,0.2468940697005348,1.6155146999893906,0.0102684198753119,0.1563401436972622,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.7781572262592469,0.25259409412154,1.6232407724352786,0.006624839910166205,0.1563401436972622,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.6428645158847787,0.18143601699500772,1.8250538459365462,0.015484768258647546,0.194665658108712,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.6569093743454835,0.20389857678415516,1.687842648148006,0.025669291765979024,0.28236220942576923,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.6931186179695464,0.2283717130557062,1.6017183070736858,0.034878279582043696,0.31570849475500307,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.6884625099379081,0.22207957065813827,1.6323014109852796,0.03587596531306853,0.31570849475500307,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.06485669405679717,0.39944610656750057,-2.622673475055717,0.10617560421648137,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumAverage,0.08523772674649008,0.46748373054054043,-2.455352134231213,0.05651596090558519,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.05334716535923753,0.3922660710812109,-2.878349035860705,0.10430957646764873,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.10375913047459819,0.44326864877345307,-2.0949430334465244,0.09303846080565233,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MCC,0.11027575632201225,0.47301212218939426,-2.100761501790629,0.07971806262040272,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointAverage,0.0852377267464901,0.4674837305405403,-2.4553521342312123,0.056515960905585264,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.026450105588122316,0.37183389783073945,-3.8133129113048616,0.11032366110748536,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Autocorrelation,0.052920559011259284,0.39034482453283426,-2.882848935223771,0.10583396276596814,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.06395914898389869,0.400405538726918,-2.646239282706454,0.10495708695404829,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.6262600974020408,0.18931908471324638,1.7259421072359522,0.06122182658024484,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Range,0.10363999474374029,0.4509324606860531,-2.1213305196549195,0.08496787838297068,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Minimum,0.8929882312746654,0.550044228411941,0.6990935334204607,0.0902918171329332,0.3595734139799523,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
