,binWidth_0_1_NDI_male_P45_nrxn,binWidth_0_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.006381469685743255,0.3742475947714581,-5.873960511674221,0.11850774462671904,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.03396625104903497,0.42322926643751496,-3.6392654959249757,0.09467383388567101,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Imc1,0.743056709205412,0.3497281175631633,1.0872385287398139,0.07985354603421514,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.6222229888399405,0.2103670124346509,1.5645232041618005,0.10328349818519653,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.9788297191069797,0.5016122473045488,0.9644853317715496,0.08103003048344551,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.8495925827366346,0.3809250456802965,1.15726402324277,0.0697751438768593,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.05149309317332587,0.4116776203516377,-2.999064182827491,0.09611633489599958,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.8354527807397921,0.3858081377375914,1.1146747163336672,0.10347728100992779,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Imc2,0.22186408425350646,0.60264363098956,-1.4416289864180853,0.06223531297824217,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Autocorrelation,0.0017762813304473407,0.3730414957068029,-7.714332212780405,0.11835123165706672,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.9722168536317883,0.49703353870332084,0.9679349389536964,0.07356164477094623,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_JointAverage,0.0024459677349525366,0.4017835413252202,-7.359869283215963,0.10167128205736511,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.0032609902255024553,0.3762774617948012,-6.850342950703048,0.11620084076907443,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Idn,0.029430381013377804,0.513275684635817,-4.124355792483494,0.07384947602906052,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Idmn,0.03552534296115262,0.5385029332896067,-3.922033720917377,0.07127942703847116,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_SumAverage,0.0024459677349520925,0.40178354132522004,-7.3598692832162245,0.10167128205736504,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Range,0.09114154177177436,0.4530235590915138,-2.3134053974592703,0.10620352700705296,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Minimum,0.8779864792206598,0.5462613490264607,0.684607374682706,0.1021753127709606,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.07456366705205711,0.4450387828267564,-2.577386346161163,0.10490203615500307,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.9868183931534242,0.5038110027474412,0.9699019765680087,0.07468122555285597,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.0012591269265849192,0.372586387471877,-8.20900743422754,0.11822292660752277,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Kurtosis,0.05199860930631722,0.46880422488651285,-3.1724406272001584,0.0971407301380408,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_HighGrayLevelEmphasis,0.0017175684103842848,0.3729720511421221,-7.762556152765633,0.1184776426723085,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.008942475196402178,0.3766290812534986,-5.396326379462341,0.11984408214304312,0.39060293439214055,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
