,binWidth_0_1_NDI_male_P45_nrxn,binWidth_0_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.2551781836666662,0.8567379008418806,-1.7473489207626,0.011901647620936576,0.34911499688080877,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Median,0.7876402457204849,0.30901744200268005,1.3498485588245774,0.011373451341269913,0.34911499688080877,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformity,0.25517818366666645,0.8567379008418812,-1.7473489207625996,0.011901647620936661,0.34911499688080877,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idmn,0.22642875262626738,0.6721271560411808,-1.5696770266680615,0.10212361418499499,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.07691233743077683,0.5730969911696594,-2.897492378820712,0.08177799823922546,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.09582660526917285,0.5845947375825136,-2.608938676223755,0.10457147195641643,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformity,0.22407683808457451,0.5423175332467751,-1.2751442827491024,0.11347701556682561,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_InverseVariance,0.4424002119875885,0.8398449046190244,-0.9247708510180525,0.035826128697351654,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointAverage,0.16895789299909353,0.5998137398533934,-1.8278508215137168,0.119280268094553,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.0638574273182968,0.5731720962431222,-3.1660420405007077,0.06938295890290772,0.38876531823409866,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
