,binWidth_0_075_ODI_male_P45_nrxn,binWidth_0_075_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_firstorder_Kurtosis,0.21858264668513366,0.7256587079973665,-1.7311123092641025,0.003575066453752,0.157302923965088,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Skewness,0.8063025495307992,0.25855131408120025,1.6408706466169598,0.0031560130278544965,0.157302923965088,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Range,0.1290494932019673,0.6346419635986777,-2.298018442094126,0.016686763824914335,0.4894784055308205,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idmn,0.359552739005224,0.8131194538340054,-1.1772639115273502,0.03154083589456369,0.6219503468417606,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idn,0.4047049974768644,0.8348422617645397,-1.0446329709548694,0.04240570546648368,0.6219503468417606,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Maximum,0.1592064076597312,0.5937851133041078,-1.899042522273647,0.04122747670471079,0.6219503468417606,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.3499431727432105,0.7424390386231412,-1.0851519097631046,0.061519777804614185,0.676717555850756,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Minimum,0.8428362425249951,0.45527930513614123,0.8885004696544869,0.06138394551235921,0.676717555850756,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SizeZoneNonUniformity,0.2684345823444434,0.5838214017316572,-1.1209565526724496,0.08270494780653992,0.701085114119896,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SmallAreaEmphasis,0.35090981341705585,0.7345870164795226,-1.065833103066648,0.087635639264987,0.701085114119896,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterShade,0.7954609659014207,0.417618395753509,0.9296058748836405,0.0772192628701473,0.701085114119896,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_GrayLevelVariance,0.2686481588845282,0.5500316139962095,-1.0337965914392808,0.22562506296146198,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_MCC,0.2988620627102176,0.5843473586548974,-0.9673464436046533,0.20310094918959523,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.09013516431722926,0.36440877892306756,-2.015395757577321,0.25396436565250113,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.3588164731197231,0.6179612967935695,-0.7842703589649619,0.24415216404945744,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointAverage,0.08722746605381027,0.4016330018247746,-2.2030234338182115,0.21687164232205702,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumAverage,0.0872274660538106,0.4016330018247749,-2.203023433818207,0.21687164232205666,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Autocorrelation,0.07156626849063041,0.3781675597309582,-2.4016739464679664,0.217040825973975,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.03983034828271437,0.37117045440396357,-3.220141874829579,0.14867130099272077,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.07667629365370954,0.3757662754265536,-2.2929830849942023,0.22624640501184215,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.2176701152026989,0.515855201779125,-1.2448228167308641,0.17533114202731503,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_HighGrayLevelEmphasis,0.07325783856599097,0.37871570479360833,-2.3700602081152597,0.2188535009020718,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Median,0.2643015625101808,0.5838142230524165,-1.1433244046299325,0.14709406638162717,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.20504609008928842,0.5101070480700018,-1.3148518003942777,0.17158269126022058,0.8019471135040795,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
