,binWidth_0_5_ODI_male_P45_nrxn,binWidth_0_5_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.29498177146746624,0.8273584325934638,-1.48788667155894,0.005346407256347007,0.1836195464071374,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.3028478909383691,0.8825974449784058,-1.543162206518505,0.0041113910465997465,0.1836195464071374,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.3558502028748885,0.8636815989515245,-1.2792294943435034,0.006259757263879684,0.1836195464071374,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.4203540224929209,0.8946101660337892,-1.0896542739662618,0.013556774931745607,0.29824904849840334,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5790440423531333,0.09726407746797339,2.573694106354212,0.018261738473838645,0.32140659713956016,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.6459005676181402,0.24683766080548658,1.3877495602257195,0.03331810160590623,0.4707464266772418,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.5060022120370764,0.05371261893478492,3.235810720166404,0.03744573848568969,0.4707464266772418,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.42434312660094675,0.041880773111852634,3.3408713297184365,0.09688947592795003,0.5007312655656769,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.4377076212356957,0.7775929338347901,-0.8290476049275854,0.1045090096181591,0.5007312655656769,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.4582630174470901,0.1026448108313001,2.1585151682297186,0.09382488003692321,0.5007312655656769,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
