,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.8488309546256576,0.2510933646812177,1.757253363612362,0.0018803309349213686,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumEntropy,0.17821038953714696,0.7563597841855852,-2.0854912095256903,0.002574788020236668,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_GrayLevelNonUniformity,0.29152504431409104,0.9010598169879775,-1.628003055040369,0.0016621002472522477,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Uniformity,0.8729209163212261,0.26683118412465917,1.7099236747015558,0.001731795671380453,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEntropy,0.15714364412066373,0.7765322038145115,-2.3049618346821528,0.0022304311378467346,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZonePercentage,0.2706611570247935,0.9289256198347109,-1.7790752237961132,0.0011952570751223338,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceVariance,0.2024485824002429,0.816650279355648,-2.012162852939006,0.0020535145025398454,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEnergy,0.8286121815876446,0.15654250800299535,2.40414256589283,0.0008583450066205295,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelNonUniformity,0.8729209163212257,0.2668311841246588,1.7099236747015572,0.001731795671380413,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_SmallDependenceEmphasis,0.25201955438653756,0.9266067325823828,-1.8784214869500195,0.0012133806647191387,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Entropy,0.1534578289481341,0.7348858406656171,-2.2596779052892613,0.002668419242223778,0.021347353937790223,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceEntropy,0.2204410171030693,0.8134930783289225,-1.8837373818473917,0.0032220263137745153,0.022645322924229272,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZoneEntropy,0.26472582540889855,0.911198545364137,-1.7832664996768675,0.003345331795624779,0.022645322924229272,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.7082062496555761,0.0967342232546704,2.8720712839907097,0.004084043001147689,0.023959718940066554,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_DependenceNonUniformity,0.7082062496555762,0.09673422325467085,2.872071283990703,0.004084043001147708,0.023959718940066554,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_90Percentile,0.29987264804099767,0.8609644094860096,-1.5216036635543666,0.005572964581325829,0.024244441773602476,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.7751382271071714,0.23968413839989341,1.6933191642278842,0.004706083005448649,0.024244441773602476,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceEntropy,0.19198387870518685,0.8301956150832368,-2.1124661420929787,0.004782613351426852,0.024244441773602476,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_RunEntropy,0.2191986599436586,0.7455527745902055,-1.7660715000187202,0.005869427284536178,0.024244441773602476,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Energy,0.19376586452647082,0.7223283234318084,-1.8983403059552748,0.006041336547764979,0.024244441773602476,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
