,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_10Percentile,0.7403226953594266,0.2142802710195541,1.7886552306973365,0.019850727533170055,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointAverage,0.2520611403395032,0.783606674872629,-1.6363559682278501,0.02645749103463979,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.922526753482352,0.45924452613378736,1.0063282247125234,0.037993732685053024,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.13162505686698978,0.5889696421627427,-2.161759119183379,0.03424036762029704,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumAverage,0.2520611403395033,0.783606674872629,-1.6363559682278497,0.026457491034639843,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.15322220760267535,0.6176938355792596,-2.0112665204054725,0.030567229679775747,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.7636405215636011,0.23157088697539666,1.72143976993091,0.016680342437977218,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.12164406146788548,0.562806530132802,-2.209973176799814,0.0397159806473899,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.20461590660017487,0.7340515078399573,-1.8429629965816268,0.023154629396249023,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.22231522437366763,0.7000389390316926,-1.6548284239159305,0.021134813770865325,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.6131726874449589,0.11950819914893615,2.3591838352703713,0.039421405128936333,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.2577057103205884,0.7696298662010778,-1.5784402800918993,0.017473348778406183,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.18033766261314488,0.6689501315428581,-1.8911979379535329,0.026749599256873275,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.6085702465000691,0.1274303871829376,2.255714455847209,0.04053680324991435,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformity,0.2958057141970677,0.8036294678581706,-1.441880544630035,0.03779968282447139,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformity,0.2495399997382201,0.7267831499586531,-1.5422538826162302,0.03876622670963813,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZonePercentage,0.19864341085271314,0.631782945736434,-1.6692480547256314,0.04074476162903031,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceEntropy,0.23010479941112516,0.7890949807180523,-1.7779078881678643,0.008379784521655935,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformity,0.687522739030012,0.15391849651597997,2.159240817837954,0.011527977889654139,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.687522739030012,0.15391849651598002,2.159240817837953,0.011527977889654149,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceVariance,0.22544469265136707,0.748767388046299,-1.7317440539836833,0.010135418345113422,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelNonUniformity,0.8964511737163123,0.42842580765367605,1.0651796188845912,0.03636505188604957,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_HighGrayLevelEmphasis,0.21243674083178535,0.7420850966753727,-1.8045513324959153,0.026952548151777875,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.22061135901794038,0.6891360904607793,-1.6432818386969785,0.025680727098662988,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.6260866493208261,0.12574602955885278,2.3158494899643696,0.04061302091727588,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceEmphasis,0.1676632238438046,0.6099630421006079,-1.8631555567784053,0.03741787235695589,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_InverseVariance,0.7025800019096569,0.2631053743950208,1.4170217941587382,0.022468363057862633,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc1,0.7540852507365687,0.2968558072548186,1.344965295896836,0.04275743165761968,0.09901721015448768,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
