,binWidth_0_05_vISO_male_P45_nrxn,binWidth_0_05_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_firstorder_10Percentile,0.6746347819300716,0.1839652761239842,1.8746732209246006,0.03708409286914693,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_InverseVariance,0.8040311215025175,0.4185523533383453,0.9418432554984311,0.07505728357615643,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_JointEntropy,0.14251517967927452,0.5269100686671251,-1.8864411554442386,0.08775047066350138,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_MaximumProbability,0.361733281081174,0.811815042691854,-1.1662247344921166,0.05763428976404354,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumEntropy,0.14213332791382216,0.5275641427490179,-1.8921016290841295,0.07078576400642167,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumSquares,0.11178177704538816,0.48802627027282475,-2.1262737941463072,0.09296856045324925,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_GrayLevelNonUniformity,0.8323495992804681,0.4376380777698756,0.9274513403537802,0.051672682555100886,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_GrayLevelVariance,0.12261312875610098,0.5096702219278082,-2.055450601233703,0.08096907078986984,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunEmphasis,0.22389887254922058,0.6559807876023198,-1.5508062982722246,0.06854546654757877,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunEntropy,0.18999658277006048,0.6075625476213741,-1.6770594687339564,0.045113872125352075,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunVariance,0.2080970349893021,0.6403766014312036,-1.621664185130482,0.0673941937257417,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelNonUniformity,0.12672277332207685,0.5012939959256142,-1.9839811406555434,0.10006672452420111,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Imc2,0.25282650963503117,0.6963099745961588,-1.4615819476199947,0.07264917404091245,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.5466651271770622,0.1277176571826049,2.0976993523089438,0.06866051392909726,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaEmphasis,0.5454004489787334,0.8722870636313816,-0.6774871061954187,0.10226931655256806,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.3880450775083645,0.8224712100633967,-1.0837409256103,0.016639030600776736,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_ZonePercentage,0.1647727272727273,0.5318181818181819,-1.69045562956847,0.1070102557423399,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_DependenceEntropy,0.2004014484740324,0.6628038780376933,-1.7256891075606375,0.03006180152692412,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_DependenceNonUniformity,0.7438130856973562,0.2717477323053693,1.4526721328808603,0.029188245434008896,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.7438130856973556,0.271747732305369,1.452672132880861,0.029188245434008955,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_DependenceVariance,0.1892733203247588,0.6332280296213026,-1.742254051983516,0.03516678731961746,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelNonUniformity,0.886799117454089,0.5115805813227794,0.7936458312760329,0.10352218337379072,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelVariance,0.11143656158311255,0.49952861973209844,-2.1643446885603823,0.08376024755633571,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceEmphasis,0.21558332015393544,0.5879108018345722,-1.4473517251506827,0.0998306010286892,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceEmphasis,0.1789894449239704,0.583973262915714,-1.7060278034303895,0.0925330082226883,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_SizeZoneNonUniformity,0.16073096863610695,0.5749873019755779,-1.838882170681779,0.09558428912770456,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_Imc1,0.7678911970657807,0.2994261995849088,1.3587014474224037,0.07263783321916595,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.8748297181732685,0.4854800437144597,0.8495902368951544,0.0803164190888007,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_TotalEnergy,0.2515216587894697,0.721443718820118,-1.520204214417713,0.048644745277967597,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Entropy,0.15112531246676397,0.5535591632295749,-1.8729921950397006,0.0757417565118509,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_InterquartileRange,0.23943103303130647,0.7615886043011667,-1.6694017373044936,0.036992373732755775,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Kurtosis,0.4024896824817744,0.03693558732977381,3.445868377402239,0.09329143226051784,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Maximum,0.342011513730508,0.7682064993375622,-1.167449275814085,0.02169878776146821,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.3168377936833341,0.8097047326937545,-1.353651473913486,0.03843639056484008,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Median,0.14245728750237627,0.6907458042695598,-2.2776254682160264,0.0594363322302583,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Minimum,0.649907750944299,0.3194298721314952,1.024735718380201,0.1015034570015693,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_Range,0.3465124869258427,0.7193930011786944,-1.0538727816032505,0.04784169721232437,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.26119417468192624,0.7762636107174389,-1.5714239378894468,0.03792527102360606,0.1939753251081071,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
