,binWidth_0_5_NDI_male_P45_nrxn,binWidth_0_5_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.4625912495379225,0.03505718856722524,3.72195576791067,0.034842231158930315,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterShade,0.24333504383009602,0.6464952863920166,-1.4096957467878384,0.04836830748630542,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterTendency,0.5820207983208245,0.1684525806806061,1.7887281776788186,0.049851862810981876,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Contrast,0.4428763726628375,0.8585454438419247,-0.9549904679524744,0.054186969849939856,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Correlation,0.567634620864784,0.1515915398450198,1.9047733436076872,0.051978419217162404,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceAverage,0.4428763726628375,0.8585454438419247,-0.9549904679524744,0.054186969849939856,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.5764963610404019,0.2188058393587382,1.3976602609055588,0.06412695856758151,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterProminence,0.5779509872069486,0.16440328715300545,1.8137080058110462,0.05057546749649586,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Id,0.557123627337166,0.1414545561580816,1.9776588555346857,0.05418696984994025,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Idmn,0.557123627337166,0.1414545561580752,1.977658855534751,0.05418696984994076,0.18550137265813202,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
