,binWidth_0_5_vISO_male_P45_nrxn,binWidth_0_5_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_10Percentile,0.6867052614899363,0.2658760312293901,1.3689372936423567,0.04358979757538568,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Id,0.3173749884730146,0.6627180577328644,-1.0622067930108614,0.08349902901234399,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idm,0.3173749884730146,0.6627180577328644,-1.0622067930108614,0.08349902901234399,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Idn,0.3173749884730164,0.6627180577328659,-1.0622067930108565,0.08349902901234522,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc1,0.7922434915085863,0.42541910209912004,0.8970590881215994,0.08826676352441397,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc2,0.2634805673961736,0.6157154014033676,-1.2245670943065692,0.08910940838910092,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_InverseVariance,0.6826250115269876,0.3372819422671361,1.0171381960658414,0.08349902901234232,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEnergy,0.3719725062034822,0.7784219419993207,-1.0653563864782911,0.07649497594223187,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEntropy,0.6527275860372352,0.2518735073691431,1.3737816287016162,0.06928775779061676,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MCC,0.25912611928505463,0.6125851262675367,-1.2412558953240396,0.08858034024321204,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.12111110543706384,0.5048745281488638,-2.0595937317422592,0.066797217955374,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_DifferenceVariance,0.7769659340083117,0.40706367489520046,0.9325968596302191,0.08168780521741796,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaEmphasis,0.3027777747307354,0.7232974469702901,-1.2563297505606397,0.048637131964152154,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformity,0.0,0.4666666666666666,-inf,0.07861923505869378,0.18215194219738762,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
