,binWidth_0_25_NDI_male_P45_nrxn,binWidth_0_25_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LHL_firstorder_10Percentile,0.27902379467483596,0.7693535032081609,-1.4632584834015352,0.012987070444131913,0.4089450544782681,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Median,0.24356982410349914,0.783508656716611,-1.6856138059823387,0.01015370280918476,0.4089450544782681,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Mean,0.17872595896042956,0.7415537233159575,-2.052802022240757,0.013941308675395503,0.4089450544782681,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.7398986423428783,0.29661698804084696,1.3187264244197032,0.029635665159492355,0.5037483905779142,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_InterquartileRange,0.7556965832927376,0.307505396857272,1.297195369378812,0.030326411479119103,0.5037483905779142,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Kurtosis,0.10094987244571377,0.5486434227226737,-2.442229721928919,0.03553518729942202,0.5037483905779142,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.6945855471095572,0.287895967803822,1.2706048084979964,0.04007089470506136,0.5037483905779142,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Variance,0.6270860514722607,0.27727927500364374,1.1773236420620619,0.0700102021008743,0.5301923716292389,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_RootMeanSquared,0.663292576017923,0.31130799023316874,1.0913027719968795,0.06891905353902944,0.5301923716292389,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_TotalEnergy,0.62567408708648,0.27860825795854066,1.1671733345224957,0.07250131094617414,0.5301923716292389,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEnergy,0.6877710450339762,0.3170069410889596,1.1174139505622478,0.07754861054704706,0.5301923716292389,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Energy,0.6256740870864801,0.2786082579585405,1.1671733345224968,0.07250131094617397,0.5301923716292389,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_90Percentile,0.6310529480383943,0.27678030064555514,1.1890197932349404,0.07832387308159212,0.5301923716292389,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_SmallDependenceEmphasis,0.2647215945736865,0.5903366229676485,-1.1570619586671165,0.11035339407024805,0.6618679001482695,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Skewness,0.14743414138588476,0.5489430808980014,-1.8965859174388957,0.11281839207072773,0.6618679001482695,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceVariance,0.21596913100492543,0.5718079075291144,-1.404705451930099,0.15643700988076414,0.7659391692105155,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_GrayLevelNonUniformity,0.23495370370370366,0.5574989824989824,-1.2465926620386498,0.15666937552033272,0.7659391692105155,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.6630138189506605,0.2806946376735987,1.2400374370115286,0.15230933792904922,0.7659391692105155,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_LargeAreaEmphasis,0.7296140571825371,0.40609940968591146,0.8453005954654985,0.18958361849347993,0.7980012025386299,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelNonUniformity,0.7723595493743858,0.4727584967873213,0.7081692206431919,0.20377900301489613,0.7980012025386299,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZonePercentage,0.16666666666666652,0.46666666666666645,-1.4854268271702424,0.2176366916014445,0.7980012025386299,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Uniformity,0.7723595493743716,0.4727584967872872,0.7081692206432694,0.2037790030148205,0.7980012025386299,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZoneVariance,0.7735185313171622,0.4628168559023468,0.7409944462766256,0.20929243447056203,0.7980012025386299,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_ClusterProminence,0.38735232752953674,0.6963049788517764,-0.8460729306812732,0.1897407094611559,0.7980012025386299,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_gldm_GrayLevelVariance,0.2425591403786349,0.5022423037754067,-1.0500470058927354,0.25129490885455935,0.8482907735278631,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_JointEntropy,0.2707975488158141,0.547142252207496,-1.0147012898007073,0.24224463968853413,0.8482907735278631,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_DifferenceEntropy,0.2256328069167708,0.5015785487073344,-1.1524987986566055,0.260271032786958,0.8482907735278631,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.309946635415427,0.5809334752647002,-0.906353121921667,0.27698692192929625,0.8705303260635026,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelVariance,0.31980932374307613,0.5394450004388759,-0.7542638761831522,0.31741950510253675,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_SumSquares,0.2743097636862828,0.504771090846799,-0.8798233130470792,0.3414911269691568,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_MaximumProbability,0.7289827020043234,0.4998683561052232,0.5443363804306072,0.32129218076971344,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_ZoneEntropy,0.21425806652436474,0.4308774488011339,-1.0079280720054762,0.3483500103907228,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.6640920282405816,0.4530677554919237,0.5516563616271892,0.33410900110024927,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_firstorder_Entropy,0.3183334766899293,0.5448892233364717,-0.7754240758629275,0.3176915131938135,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Imc1,0.34354528482174285,0.5770953810539522,-0.7483095019327419,0.2973685619808064,0.8758514546966745,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_MCC,0.4347275675631327,0.23678647590662094,0.8765249011610745,0.3742473217359426,0.9148267864656374,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_InverseVariance,0.4510268504198187,0.5071845328096856,-0.16929742725741315,0.8142095911736684,0.9348298309641634,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glcm_Imc2,0.5445476834503815,0.44627191372561387,0.28713537147114954,0.6959548386194365,0.9348298309641634,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.4577056778679027,0.5359734124508169,-0.2277412472147855,0.7579854019221068,0.9348298309641634,r_hippocampus,male_P45_nrxn,male_P45_control
