,binWidth_0_05_NDI_male_P45_nrxn,binWidth_0_05_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLH_firstorder_10Percentile,0.32364678841084504,0.5430762881942254,-0.7467346857686445,0.3639159492443721,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_GrayLevelNonUniformity,0.4947894567678117,0.3031061618324767,0.70699157803486,0.43374938848574107,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.29369050412860187,0.5236187168469798,-0.8342200477290622,0.308379098844742,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.6047918332068166,0.2523706279628146,1.260894645585008,0.1543548742835157,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_ShortRunEmphasis,0.7304244082344025,0.46874974423138627,0.6399170726566767,0.27754584806617644,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunVariance,0.16971590438230622,0.46812983837423217,-1.4637869559194412,0.21404459561350025,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunPercentage,0.7523698724577739,0.47731816614960393,0.6564908347661813,0.24991333876001456,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.7250311250444119,0.4644892697283348,0.642397661308561,0.2812874757548447,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_RunLengthNonUniformity,0.7288967700231506,0.465285623473617,0.6475978964043552,0.27551281139005546,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.2744130006524752,0.5157853140798847,-0.9104218633774047,0.2786258109273455,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.22268097487073163,0.49896461646674267,-1.1639592077627516,0.2042883385354242,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.5509196017645661,0.2214478723015037,1.3148746593262028,0.19179496805168522,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_LongRunEmphasis,0.20419802209581728,0.49302774985081504,-1.2716999583050406,0.2245274784067866,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.5961411247762689,0.24572204713673446,1.2786265933009207,0.16054986580229916,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.6270742690791051,0.27159098244465263,1.2072007432728806,0.14128275209528826,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumSquares,0.6167109717185939,0.4196634898400557,0.5553615569434733,0.4072469675952731,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.5856624371984931,0.23790260207022712,1.299698315474456,0.1568429723873245,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaEmphasis,0.2188909653633218,0.45838900192714993,-1.0663600210100384,0.365555657392508,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.5010013378580948,0.16913991993624938,1.5665972551218312,0.21207116459418462,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.17181539671247278,0.4498444677666589,-1.3885669556425317,0.21458421509418268,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_SmallDependenceEmphasis,0.7600205419839986,0.4815015296956536,0.6584980311130251,0.2877695216405651,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.2752163972165084,0.5193882419317954,-0.9162469267727356,0.2729575439916605,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.20961282443041399,0.496088220647226,-1.2428697157599173,0.18717322367036276,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5486220928194202,0.21770395479344526,1.3334451045274225,0.19600937805978266,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_LargeDependenceEmphasis,0.22400853162700773,0.510025106089893,-1.1870145857320151,0.2273687373312425,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.5970673119830574,0.2459379077951745,1.2795994639623998,0.16023761230969708,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_gldm_GrayLevelNonUniformity,0.328013409278163,0.533982026532523,-0.7030363887899956,0.38893601372204006,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLH_glcm_SumEntropy,0.6419147581289635,0.4381406568225147,0.5509876357631457,0.3838878474426781,0.625736822733528,l_hippocampus,male_P45_nrxn,male_P45_control
