,binWidth_0_05_NDI_male_P45_nrxn,binWidth_0_05_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_10Percentile,0.37377269053746554,0.6682086470489625,-0.8381374888504484,0.11113248354384814,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Id,0.31470523563310904,0.5597352202785981,-0.8307433490297957,0.22920891406952043,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Idm,0.3186251072557773,0.563029537212353,-0.8213506559339278,0.2273996817269224,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.297192233841109,0.5637522601334353,-0.9236648960784692,0.1803075911949245,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.6490415761057813,0.38152051472489373,0.7665502626550184,0.19396620359782116,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MaximumProbability,0.3579666142950456,0.5989491630166401,-0.7426085156255157,0.27163249502893927,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.6107040211611479,0.3284022288748435,0.8950094258325606,0.18572261359672385,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumSquares,0.6263566464256874,0.31410449619007746,0.9957397649325167,0.21738228253499167,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.41548878964770086,0.6527192939454005,-0.6516531330371366,0.25578811562738346,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunEmphasis,0.25155957684803876,0.510321957925828,-1.0205076048284956,0.20833498315755047,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformity,0.6914032869711194,0.4537566715373833,0.6076086072118689,0.2586076213661605,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.7036758145843935,0.46810076686488883,0.5880917997363518,0.26739480795316184,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunPercentage,0.7017949299608675,0.4577666874610097,0.6164370460944562,0.24062513988023193,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunVariance,0.2420619279298024,0.5117160955073612,-1.0799674258560559,0.1826857185042092,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunEmphasis,0.7119426840264391,0.47684839389405587,0.5782304416550772,0.26911736649787105,0.6886624921060145,l_hippocampus,male_P45_nrxn,male_P45_control
